event_id,latitude,longitude,soil_ph,soil_organic_carbon,soil_texture,soil_moisture,data_source,data_quality
ISRO-2004-0765,25.526025,92.055793,6.12,15.33,clay,58.88,soilgrids_synthetic,simulated
ISRO-1999-0766,26.432192,94.293449,5.71,16.57,sandy clay loam,59.53,soilgrids_synthetic,simulated
ISRO-2011-0767,23.608323,91.193748,5.25,123.65,clay loam,78.92,soilgrids_synthetic,simulated
ISRO-2021-0768,25.94526,93.74159,6.24,3.13,sandy clay loam,72.08,soilgrids_synthetic,simulated
ISRO-2013-0769,25.575081,92.83665,5.57,3.55,sandy loam,66.28,soilgrids_synthetic,simulated
ISRO-2006-0770,26.391516,94.161259,5.25,7.13,clay loam,40.46,soilgrids_synthetic,simulated
ISRO-2015-0771,27.030923,92.920551,5.7,6.32,clay loam,65.09,soilgrids_synthetic,simulated
ISRO-2006-0772,23.599274,91.84049,5.65,10.43,loam,73.82,soilgrids_synthetic,simulated
ISRO-2015-0773,25.429592,90.935751,6.49,18.01,loam,55.78,soilgrids_synthetic,simulated
ISRO-2002-0774,23.814017,92.609729,5.23,7.61,loam,38.82,soilgrids_synthetic,simulated
ISRO-2002-0775,27.492985,88.172073,4.76,4.28,clay loam,70.22,soilgrids_synthetic,simulated
ISRO-2010-0776,28.099162,94.729397,5.49,8.9,sandy loam,43.74,soilgrids_synthetic,simulated
ISRO-1998-0777,23.973025,91.066164,4.66,4.6,clay loam,50.98,soilgrids_synthetic,simulated
ISRO-2011-0778,23.797809,92.347747,7.0,33.85,silty clay loam,60.13,soilgrids_synthetic,simulated
ISRO-2010-0779,25.506716,90.292771,5.86,20.75,clay loam,47.67,soilgrids_synthetic,simulated
ISRO-2018-0780,23.362826,91.526041,5.9,32.63,clay loam,60.93,soilgrids_synthetic,simulated
ISRO-2014-0781,23.338634,91.368603,4.74,78.59,loam,47.08,soilgrids_synthetic,simulated
ISRO-2013-0782,24.739319,94.56662,6.34,12.41,loam,69.44,soilgrids_synthetic,simulated
ISRO-2014-0783,23.30537,91.591096,6.44,21.76,loam,84.99,soilgrids_synthetic,simulated
ISRO-2009-0784,26.369182,94.287315,5.07,35.96,clay,32.24,soilgrids_synthetic,simulated
ISRO-2012-0785,22.662908,92.567695,5.5,18.19,loam,74.6,soilgrids_synthetic,simulated
ISRO-2017-0786,24.384211,93.844773,6.25,4.56,silty clay loam,39.08,soilgrids_synthetic,simulated
ISRO-2006-0787,25.69539,92.809844,4.86,30.06,loam,54.37,soilgrids_synthetic,simulated
ISRO-2018-0788,25.472187,91.28943,4.52,54.27,sandy loam,46.53,soilgrids_synthetic,simulated
ISRO-2016-0789,25.194434,91.496549,4.68,63.69,clay loam,31.77,soilgrids_synthetic,simulated
ISRO-2021-0790,27.926347,94.79593,6.7,4.74,loam,56.86,soilgrids_synthetic,simulated
ISRO-2003-0791,23.439253,91.78262,5.26,1.76,clay loam,59.93,soilgrids_synthetic,simulated
ISRO-2008-0792,25.374912,92.668422,5.96,4.7,sandy loam,59.54,soilgrids_synthetic,simulated
ISRO-2008-0793,25.418474,92.52546,6.36,14.88,loam,63.99,soilgrids_synthetic,simulated
ISRO-2005-0794,24.568962,94.127352,5.2,11.22,clay loam,72.97,soilgrids_synthetic,simulated
ISRO-2017-0795,27.266595,95.086803,6.67,10.08,clay loam,56.38,soilgrids_synthetic,simulated
ISRO-2006-0796,25.769703,90.310026,5.41,84.63,sandy loam,80.48,soilgrids_synthetic,simulated
ISRO-2011-0797,24.901028,94.590583,6.29,2.16,sandy loam,84.44,soilgrids_synthetic,simulated
ISRO-2005-0798,24.987863,94.295695,6.11,15.34,clay,31.61,soilgrids_synthetic,simulated
ISRO-2002-0799,23.588704,92.58786,4.81,13.44,clay loam,73.54,soilgrids_synthetic,simulated
ISRO-2005-0800,23.316675,91.650561,5.3,15.98,loam,58.88,soilgrids_synthetic,simulated
ISRO-2002-0801,27.353841,88.151206,6.39,0.09,clay,55.96,soilgrids_synthetic,simulated
ISRO-2014-0802,24.855917,93.859003,6.31,36.23,loam,47.1,soilgrids_synthetic,simulated
ISRO-2009-0803,27.151446,95.389015,5.2,32.15,sandy loam,34.64,soilgrids_synthetic,simulated
ISRO-2000-0804,25.261259,92.507226,5.18,31.3,silty clay loam,77.53,soilgrids_synthetic,simulated
ISRO-2000-0805,25.60833,91.449573,5.92,85.38,clay loam,83.37,soilgrids_synthetic,simulated
ISRO-2010-0806,26.705443,94.16899,5.35,60.33,sandy clay loam,70.48,soilgrids_synthetic,simulated
ISRO-2015-0807,27.730314,91.697657,6.67,29.0,clay loam,73.24,soilgrids_synthetic,simulated
ISRO-2009-0808,26.6119,94.005219,5.13,7.1,clay,42.41,soilgrids_synthetic,simulated
ISRO-2011-0809,28.277656,94.574761,5.86,59.28,sandy clay loam,83.83,soilgrids_synthetic,simulated
ISRO-2022-0810,26.534219,93.807514,6.04,68.91,loam,58.35,soilgrids_synthetic,simulated
ISRO-2016-0811,26.182624,94.68425,5.64,61.34,clay,76.31,soilgrids_synthetic,simulated
ISRO-1998-0812,25.245553,93.980503,4.79,39.32,sandy loam,44.95,soilgrids_synthetic,simulated
ISRO-2009-0813,23.686019,92.437045,5.96,33.04,loam,44.16,soilgrids_synthetic,simulated
ISRO-2017-0814,26.970367,88.521395,5.68,18.97,silty clay loam,43.83,soilgrids_synthetic,simulated
ISRO-2002-0815,26.426053,94.524752,6.75,21.4,sandy loam,76.04,soilgrids_synthetic,simulated
ISRO-2022-0816,28.074335,94.472229,6.48,21.6,clay loam,49.98,soilgrids_synthetic,simulated
ISRO-2010-0817,27.391803,91.687034,6.15,21.29,silty clay loam,83.42,soilgrids_synthetic,simulated
ISRO-2001-0818,25.343533,92.102828,5.98,59.22,clay,33.9,soilgrids_synthetic,simulated
ISRO-2004-0819,23.872893,92.267765,4.5,8.86,clay loam,63.59,soilgrids_synthetic,simulated
ISRO-2018-0820,27.089272,95.029964,5.53,126.6,silty clay loam,78.84,soilgrids_synthetic,simulated
ISRO-2009-0821,26.926367,92.809063,6.13,47.09,loam,31.56,soilgrids_synthetic,simulated
ISRO-2013-0822,23.099171,92.899656,5.91,39.47,loam,34.55,soilgrids_synthetic,simulated
ISRO-2009-0823,26.628807,94.434456,6.95,31.02,clay loam,35.25,soilgrids_synthetic,simulated
ISRO-2009-0824,25.278652,91.151747,6.21,65.95,loam,49.16,soilgrids_synthetic,simulated
ISRO-2008-0825,24.651675,94.149759,5.02,29.75,silty clay loam,71.08,soilgrids_synthetic,simulated
ISRO-1998-0826,25.507198,90.185848,6.46,6.67,clay,50.16,soilgrids_synthetic,simulated
ISRO-2000-0827,25.455053,90.407603,5.31,10.98,silty clay loam,75.06,soilgrids_synthetic,simulated
ISRO-2008-0828,26.275825,93.772443,6.63,7.43,loam,67.94,soilgrids_synthetic,simulated
ISRO-1998-0829,23.104896,92.870907,4.97,9.0,clay loam,58.84,soilgrids_synthetic,simulated
ISRO-2020-0830,22.939707,92.946233,6.0,3.53,silty clay loam,42.42,soilgrids_synthetic,simulated
ISRO-1998-0831,23.059127,92.653047,5.93,21.46,sandy loam,59.43,soilgrids_synthetic,simulated
ISRO-2020-0832,23.705691,91.380329,6.55,27.0,sandy loam,54.98,soilgrids_synthetic,simulated
ISRO-2012-0833,27.229396,93.144022,5.53,15.86,loam,65.44,soilgrids_synthetic,simulated
ISRO-2004-0834,23.907815,91.45311,5.49,15.27,loam,67.6,soilgrids_synthetic,simulated
ISRO-2010-0835,22.867543,92.891526,6.87,32.91,sandy loam,78.91,soilgrids_synthetic,simulated
ISRO-2014-0836,23.593856,92.746893,5.7,42.08,sandy loam,30.5,soilgrids_synthetic,simulated
ISRO-2011-0837,24.787744,94.375534,6.69,47.33,silty clay loam,61.06,soilgrids_synthetic,simulated
ISRO-2006-0838,26.01158,94.610895,5.32,33.2,clay,60.66,soilgrids_synthetic,simulated
ISRO-2009-0839,25.397079,91.233399,6.15,13.16,clay loam,77.98,soilgrids_synthetic,simulated
ISRO-2005-0840,27.565167,88.463387,6.0,44.25,sandy clay loam,71.24,soilgrids_synthetic,simulated
ISRO-2007-0841,27.239515,88.559197,6.94,23.79,sandy clay loam,67.66,soilgrids_synthetic,simulated
ISRO-2016-0842,27.038973,93.153084,4.9,30.27,clay,71.97,soilgrids_synthetic,simulated
ISRO-1998-0843,27.048419,93.146256,6.84,16.89,loam,76.23,soilgrids_synthetic,simulated
ISRO-2000-0844,23.599205,91.355445,5.49,91.06,clay,34.52,soilgrids_synthetic,simulated
ISRO-2017-0845,27.804989,91.769168,6.58,8.26,loam,56.29,soilgrids_synthetic,simulated
ISRO-1999-0846,23.545541,91.804935,6.88,8.86,loam,84.37,soilgrids_synthetic,simulated
ISRO-2018-0847,25.245955,92.024253,4.53,43.87,loam,46.32,soilgrids_synthetic,simulated
ISRO-2007-0848,27.32397,88.527456,6.44,10.15,clay,54.96,soilgrids_synthetic,simulated
ISRO-2014-0849,23.402486,92.676513,6.11,17.48,loam,83.43,soilgrids_synthetic,simulated
ISRO-2015-0850,28.140902,94.765901,5.15,27.02,loam,48.17,soilgrids_synthetic,simulated
ISRO-2008-0851,25.381997,92.096536,6.13,15.45,sandy loam,64.84,soilgrids_synthetic,simulated
ISRO-2008-0852,23.844036,92.333968,4.51,38.98,sandy clay loam,78.3,soilgrids_synthetic,simulated
ISRO-2013-0853,26.145046,94.511753,6.88,3.12,loam,78.92,soilgrids_synthetic,simulated
ISRO-2012-0854,26.529164,93.757488,6.11,1.04,sandy loam,44.13,soilgrids_synthetic,simulated
ISRO-2004-0855,27.236879,92.95036,5.71,56.25,silty clay loam,81.23,soilgrids_synthetic,simulated
ISRO-2015-0856,26.445299,94.611414,6.58,59.72,loam,56.12,soilgrids_synthetic,simulated
ISRO-2003-0857,23.626751,92.947799,6.9,33.02,sandy clay loam,59.87,soilgrids_synthetic,simulated
ISRO-2003-0858,26.214039,94.557511,5.9,60.76,clay loam,32.88,soilgrids_synthetic,simulated
ISRO-2011-0859,25.227256,92.108804,6.33,0.87,sandy loam,68.23,soilgrids_synthetic,simulated
ISRO-2008-0860,25.325071,91.263218,6.84,41.85,loam,74.47,soilgrids_synthetic,simulated
ISRO-1999-0861,23.576089,91.548887,6.67,56.68,silty clay loam,41.56,soilgrids_synthetic,simulated
ISRO-2013-0862,26.364096,94.761172,5.05,52.36,loam,59.21,soilgrids_synthetic,simulated
ISRO-2021-0863,27.056924,88.650929,6.48,44.71,loam,34.28,soilgrids_synthetic,simulated
ISRO-2009-0864,28.258551,94.822678,5.13,21.71,silty clay loam,68.21,soilgrids_synthetic,simulated
ISRO-2014-0865,25.819937,90.424866,6.56,11.73,loam,58.22,soilgrids_synthetic,simulated
ISRO-2016-0866,23.545501,92.660062,6.02,61.88,loam,70.84,soilgrids_synthetic,simulated
ISRO-2005-0867,27.53738,95.070739,6.44,7.3,clay loam,83.65,soilgrids_synthetic,simulated
ISRO-2020-0868,27.631735,91.583924,5.4,52.77,sandy loam,46.72,soilgrids_synthetic,simulated
ISRO-2007-0869,23.936948,91.411767,6.77,2.63,sandy loam,72.61,soilgrids_synthetic,simulated
ISRO-2000-0870,24.865979,94.508463,6.45,11.99,sandy loam,72.46,soilgrids_synthetic,simulated
ISRO-2006-0871,25.937853,93.938195,6.59,25.83,sandy loam,34.49,soilgrids_synthetic,simulated
ISRO-2012-0872,25.533679,91.136806,5.97,26.92,silty clay loam,74.16,soilgrids_synthetic,simulated
ISRO-2018-0873,26.048379,94.643018,6.79,22.13,sandy loam,43.01,soilgrids_synthetic,simulated
ISRO-2005-0874,23.564599,91.648873,5.07,15.97,silty clay loam,79.33,soilgrids_synthetic,simulated
ISRO-2020-0875,26.509316,94.148446,5.69,66.87,loam,39.98,soilgrids_synthetic,simulated
ISRO-2016-0876,24.700787,93.949332,5.73,29.3,loam,79.03,soilgrids_synthetic,simulated
ISRO-1998-0877,25.514146,92.486806,4.87,23.27,clay loam,84.42,soilgrids_synthetic,simulated
ISRO-2007-0878,25.263642,90.763468,5.7,10.74,silty clay loam,41.57,soilgrids_synthetic,simulated
ISRO-2000-0879,23.411088,92.749851,6.98,45.99,sandy loam,41.87,soilgrids_synthetic,simulated
ISRO-2003-0880,25.311943,92.533051,5.32,42.07,loam,32.62,soilgrids_synthetic,simulated
ISRO-2014-0881,27.148698,94.992648,5.47,14.39,sandy loam,36.89,soilgrids_synthetic,simulated
ISRO-2010-0882,24.395844,94.139831,5.28,10.24,loam,64.9,soilgrids_synthetic,simulated
ISRO-2019-0883,25.220181,91.442011,6.45,7.75,clay,74.86,soilgrids_synthetic,simulated
ISRO-2007-0884,24.955105,94.509843,5.9,6.58,loam,62.02,soilgrids_synthetic,simulated
ISRO-2005-0885,23.414915,92.848329,6.29,146.38,clay loam,36.85,soilgrids_synthetic,simulated
ISRO-2018-0886,26.669447,94.147459,4.7,26.96,sandy clay loam,56.56,soilgrids_synthetic,simulated
ISRO-2002-0887,26.914061,92.989922,6.52,71.09,silty clay loam,80.69,soilgrids_synthetic,simulated
ISRO-2009-0888,22.817718,92.667464,6.57,6.79,clay loam,41.37,soilgrids_synthetic,simulated
ISRO-2004-0889,26.072385,94.770709,6.58,40.01,loam,84.5,soilgrids_synthetic,simulated
ISRO-2014-0890,26.215674,94.653267,4.79,9.31,sandy loam,32.5,soilgrids_synthetic,simulated
ISRO-2007-0891,26.253391,94.227764,6.01,44.04,loam,71.64,soilgrids_synthetic,simulated
ISRO-2019-0892,27.202298,88.57527,5.32,10.35,clay,51.58,soilgrids_synthetic,simulated
ISRO-2001-0893,25.566366,90.405688,6.37,30.18,silty clay loam,48.75,soilgrids_synthetic,simulated
ISRO-2019-0894,26.411986,94.619647,5.24,14.1,sandy loam,73.81,soilgrids_synthetic,simulated
ISRO-2022-0895,27.639276,91.954359,4.52,59.67,silty clay loam,67.33,soilgrids_synthetic,simulated
ISRO-2012-0896,23.474648,91.635361,4.81,5.74,sandy clay loam,32.1,soilgrids_synthetic,simulated
ISRO-2011-0897,25.060902,92.101875,6.91,11.93,sandy clay loam,67.13,soilgrids_synthetic,simulated
ISRO-2000-0898,25.03653,94.611167,6.47,4.47,sandy loam,43.52,soilgrids_synthetic,simulated
ISRO-1999-0899,26.451398,94.080294,6.02,16.01,clay loam,44.0,soilgrids_synthetic,simulated
ISRO-2011-0900,23.696354,92.647987,6.69,22.79,sandy loam,59.32,soilgrids_synthetic,simulated
ISRO-2007-0901,27.221954,94.95282,4.79,11.07,clay loam,70.09,soilgrids_synthetic,simulated
ISRO-2002-0902,27.26168,88.307131,6.53,23.4,silty clay loam,49.59,soilgrids_synthetic,simulated
ISRO-2015-0903,27.307795,88.187582,5.76,2.71,loam,55.83,soilgrids_synthetic,simulated
ISRO-2014-0904,25.302539,90.763445,5.94,26.46,silty clay loam,40.75,soilgrids_synthetic,simulated
ISRO-2002-0905,26.436926,94.052924,6.43,73.46,sandy loam,84.63,soilgrids_synthetic,simulated
ISRO-2012-0906,23.694946,91.401794,5.16,1.44,sandy clay loam,74.5,soilgrids_synthetic,simulated
ISRO-2017-0907,27.550476,88.417406,5.87,6.8,clay loam,75.03,soilgrids_synthetic,simulated
ISRO-2009-0908,25.604021,91.505868,6.91,56.43,clay loam,49.71,soilgrids_synthetic,simulated
ISRO-2012-0909,26.277295,93.910189,6.61,26.13,clay loam,48.3,soilgrids_synthetic,simulated
ISRO-1998-0910,25.269714,91.504931,5.69,16.57,clay,45.14,soilgrids_synthetic,simulated
ISRO-2015-0911,26.192935,92.629125,5.79,59.94,sandy clay loam,47.23,soilgrids_synthetic,simulated
ISRO-2012-0912,25.243615,91.334192,4.96,27.98,sandy loam,69.56,soilgrids_synthetic,simulated
ISRO-2015-0913,22.689617,93.003925,5.5,18.51,sandy loam,68.27,soilgrids_synthetic,simulated
ISRO-2011-0914,25.376224,91.186296,4.62,16.85,clay loam,63.29,soilgrids_synthetic,simulated
ISRO-2008-0915,27.059005,92.905694,6.55,37.38,sandy loam,32.23,soilgrids_synthetic,simulated
ISRO-1999-0916,26.268426,94.146441,4.69,2.57,sandy loam,69.64,soilgrids_synthetic,simulated
ISRO-2004-0917,26.963177,92.855772,6.87,14.96,sandy loam,48.74,soilgrids_synthetic,simulated
ISRO-2014-0918,26.494126,94.016071,5.94,32.63,clay loam,41.06,soilgrids_synthetic,simulated
ISRO-2005-0919,24.818414,94.319907,4.51,29.52,clay loam,42.73,soilgrids_synthetic,simulated
ISRO-2021-0920,25.737702,90.29448,5.7,15.1,sandy clay loam,60.46,soilgrids_synthetic,simulated
ISRO-2009-0921,25.835046,90.498555,5.62,27.72,sandy loam,33.6,soilgrids_synthetic,simulated
ISRO-2020-0922,25.212724,93.999108,5.77,29.12,clay loam,73.38,soilgrids_synthetic,simulated
ISRO-1999-0923,28.32861,94.662901,5.97,0.73,sandy loam,41.87,soilgrids_synthetic,simulated
ISRO-2000-0924,25.644826,91.024705,5.84,8.37,silty clay loam,38.76,soilgrids_synthetic,simulated
ISRO-2003-0925,27.119159,93.177717,5.07,3.73,sandy clay loam,83.34,soilgrids_synthetic,simulated
ISRO-2011-0926,23.677386,91.210653,6.44,7.37,loam,31.91,soilgrids_synthetic,simulated
ISRO-2012-0927,27.055736,88.432494,5.39,17.24,loam,62.3,soilgrids_synthetic,simulated
ISRO-2003-0928,25.188817,94.080741,5.82,47.35,sandy clay loam,78.65,soilgrids_synthetic,simulated
ISRO-2016-0929,26.843363,93.246326,5.18,49.83,clay loam,37.32,soilgrids_synthetic,simulated
ISRO-2015-0930,26.317103,93.754832,6.06,12.46,clay,66.83,soilgrids_synthetic,simulated
ISRO-2020-0931,24.659471,94.006972,4.69,9.1,sandy loam,40.74,soilgrids_synthetic,simulated
ISRO-2009-0932,23.394575,92.569964,6.27,4.22,loam,41.4,soilgrids_synthetic,simulated
ISRO-2016-0933,25.653501,90.806754,6.66,3.64,silty clay loam,70.11,soilgrids_synthetic,simulated
ISRO-2021-0934,25.451741,90.156396,6.87,72.74,sandy loam,42.22,soilgrids_synthetic,simulated
ISRO-2006-0935,24.780428,94.343653,5.67,75.72,silty clay loam,61.78,soilgrids_synthetic,simulated
ISRO-2010-0936,25.708193,91.025064,6.36,37.14,clay,49.38,soilgrids_synthetic,simulated
ISRO-2002-0937,25.060826,92.323531,5.42,27.87,loam,75.24,soilgrids_synthetic,simulated
ISRO-2006-0938,23.801139,91.38088,6.07,17.26,sandy clay loam,37.77,soilgrids_synthetic,simulated
ISRO-2011-0939,23.617783,91.832227,4.52,14.43,clay,34.97,soilgrids_synthetic,simulated
ISRO-1999-0940,25.499148,91.508168,5.72,0.92,sandy clay loam,34.37,soilgrids_synthetic,simulated
ISRO-1999-0941,27.125899,88.281053,6.38,22.37,sandy clay loam,61.36,soilgrids_synthetic,simulated
ISRO-2007-0942,26.036182,94.305454,5.18,14.31,clay loam,48.19,soilgrids_synthetic,simulated
ISRO-2010-0943,23.561322,92.514633,6.63,11.98,loam,34.97,soilgrids_synthetic,simulated
ISRO-2011-0944,25.202673,92.115974,5.76,1.15,clay loam,36.74,soilgrids_synthetic,simulated
ISRO-2005-0945,23.560581,92.591538,6.25,83.67,sandy clay loam,63.13,soilgrids_synthetic,simulated
ISRO-2020-0946,27.396577,88.210156,5.57,12.57,loam,34.09,soilgrids_synthetic,simulated
ISRO-2020-0947,27.238335,93.075065,5.87,16.52,sandy clay loam,63.64,soilgrids_synthetic,simulated
ISRO-2020-0948,25.264026,90.759066,5.88,13.17,loam,61.65,soilgrids_synthetic,simulated
ISRO-2011-0949,24.438696,93.72286,6.32,84.61,clay,56.95,soilgrids_synthetic,simulated
ISRO-2018-0950,27.355593,88.358099,4.67,26.0,sandy loam,53.3,soilgrids_synthetic,simulated
ISRO-2022-0951,27.842262,91.80631,4.89,1.19,silty clay loam,59.52,soilgrids_synthetic,simulated
ISRO-2006-0952,24.698281,94.034176,6.45,26.36,loam,58.65,soilgrids_synthetic,simulated
ISRO-2005-0953,25.492416,91.513104,5.64,39.44,loam,70.92,soilgrids_synthetic,simulated
ISRO-2008-0954,23.277613,91.823849,5.86,30.77,clay loam,41.34,soilgrids_synthetic,simulated
ISRO-2020-0955,23.838487,91.108164,5.32,11.08,loam,32.93,soilgrids_synthetic,simulated
ISRO-1998-0956,27.50749,95.113578,6.69,4.86,sandy loam,49.32,soilgrids_synthetic,simulated
ISRO-2005-0957,23.600128,91.759891,6.37,8.66,loam,39.05,soilgrids_synthetic,simulated
ISRO-2017-0958,26.638202,94.021194,4.64,61.46,clay loam,34.58,soilgrids_synthetic,simulated
ISRO-2001-0959,25.275437,92.235804,4.99,12.88,clay loam,56.42,soilgrids_synthetic,simulated
ISRO-2021-0960,26.250785,94.683996,6.72,9.1,sandy clay loam,78.76,soilgrids_synthetic,simulated
ISRO-2022-0961,24.8849,94.375843,6.09,18.35,silty clay loam,48.59,soilgrids_synthetic,simulated
ISRO-2007-0962,23.634312,92.265859,6.73,2.43,silty clay loam,66.88,soilgrids_synthetic,simulated
ISRO-2005-0963,25.565126,91.205693,6.07,18.46,silty clay loam,69.5,soilgrids_synthetic,simulated
ISRO-2008-0964,27.604737,91.640476,6.72,1.49,silty clay loam,79.52,soilgrids_synthetic,simulated
ISRO-2008-0965,26.067886,94.386844,4.64,1.31,sandy loam,40.53,soilgrids_synthetic,simulated
ISRO-2002-0966,25.181742,93.878391,5.89,32.15,sandy clay loam,60.54,soilgrids_synthetic,simulated
ISRO-2013-0967,23.626018,91.377468,6.1,11.67,loam,62.46,soilgrids_synthetic,simulated
ISRO-2016-0968,25.670178,90.095934,6.95,4.37,sandy loam,43.68,soilgrids_synthetic,simulated
ISRO-2017-0969,26.541391,94.220725,6.83,62.29,loam,66.68,soilgrids_synthetic,simulated
ISRO-2020-0970,26.674366,94.162243,4.7,88.16,silty clay loam,30.55,soilgrids_synthetic,simulated
ISRO-2006-0971,27.521034,88.477355,4.99,39.55,silty clay loam,59.62,soilgrids_synthetic,simulated
ISRO-2022-0972,25.595709,92.476107,6.55,40.97,clay,64.98,soilgrids_synthetic,simulated
ISRO-2003-0973,25.18682,93.950778,5.44,8.32,clay loam,61.46,soilgrids_synthetic,simulated
ISRO-2007-0974,25.732567,92.796569,6.51,41.95,silty clay loam,30.33,soilgrids_synthetic,simulated
ISRO-2002-0975,27.456215,88.46742,5.09,77.15,clay loam,49.96,soilgrids_synthetic,simulated
ISRO-2002-0976,23.652086,91.527082,6.54,30.67,sandy loam,53.73,soilgrids_synthetic,simulated
ISRO-2021-0977,25.865305,93.716472,6.07,1.03,clay,48.18,soilgrids_synthetic,simulated
ISRO-2011-0978,27.679664,92.036404,6.56,94.89,loam,50.19,soilgrids_synthetic,simulated
ISRO-2022-0979,25.553426,90.445138,5.62,11.35,clay loam,70.5,soilgrids_synthetic,simulated
ISRO-2000-0980,24.896589,94.45181,6.63,3.06,loam,35.06,soilgrids_synthetic,simulated
ISRO-2019-0981,23.684414,91.084932,4.65,12.59,sandy clay loam,37.97,soilgrids_synthetic,simulated
ISRO-2003-0982,25.101593,94.1235,6.87,16.0,loam,68.93,soilgrids_synthetic,simulated
ISRO-2002-0983,25.271114,91.570794,6.04,3.16,clay,71.62,soilgrids_synthetic,simulated
ISRO-2016-0984,27.28205,94.958647,5.32,86.35,loam,71.03,soilgrids_synthetic,simulated
ISRO-2004-0985,23.291751,91.620973,6.09,2.11,loam,62.85,soilgrids_synthetic,simulated
ISRO-2004-0986,26.764705,92.914706,6.75,52.65,silty clay loam,47.45,soilgrids_synthetic,simulated
ISRO-2015-0987,25.579549,92.717747,4.72,22.49,clay loam,79.96,soilgrids_synthetic,simulated
ISRO-2012-0988,25.087021,92.329212,5.18,19.15,clay loam,57.77,soilgrids_synthetic,simulated
ISRO-2021-0989,25.343796,91.059405,6.88,26.45,sandy loam,59.38,soilgrids_synthetic,simulated
ISRO-2008-0990,26.386687,94.70024,5.45,34.72,silty clay loam,52.64,soilgrids_synthetic,simulated
ISRO-2014-0991,25.647138,90.456834,6.05,0.45,loam,38.89,soilgrids_synthetic,simulated
ISRO-1998-0992,26.596426,94.098027,4.76,4.21,sandy loam,68.58,soilgrids_synthetic,simulated
ISRO-2003-0993,26.864423,92.85741,4.8,6.35,clay,30.85,soilgrids_synthetic,simulated
ISRO-2012-0994,25.375453,91.216357,6.84,6.36,sandy loam,54.09,soilgrids_synthetic,simulated
ISRO-2020-0995,25.87927,94.06884,5.21,19.77,loam,55.42,soilgrids_synthetic,simulated
ISRO-2001-0996,26.079719,94.595554,4.66,4.68,sandy loam,79.81,soilgrids_synthetic,simulated
ISRO-2000-0997,27.071415,88.668495,5.89,14.39,sandy loam,35.55,soilgrids_synthetic,simulated
