event_id,latitude,longitude,date,rainfall_1h,rainfall_6h,rainfall_12h,rainfall_24h,rainfall_48h,rainfall_7d,rainfall_intensity,data_source,data_quality
ISRO-2000-0657,25.860935,90.289652,2000-06-02,24.77,0.86,139.22,188.25,268.58,1198.88,24.77,gpm_synthetic,simulated
ISRO-2013-0658,23.461453,91.563317,2013-09-06,0.94,1.07,9.61,24.13,32.4,60.65,0.944,gpm_synthetic,simulated
ISRO-2007-0659,27.074869,88.51394,2007-11-24,0.09,2.19,0.3,2.68,5.43,6.33,0.088,gpm_synthetic,simulated
ISRO-2018-0660,23.579855,92.640938,2018-08-21,0.09,0.66,5.23,3.27,3.3,9.21,0.089,gpm_synthetic,simulated
ISRO-2021-0661,26.401332,94.243081,2021-06-11,1.84,25.07,6.72,65.44,85.47,96.29,1.844,gpm_synthetic,simulated
ISRO-2005-0662,27.554225,88.316051,2005-10-13,0.07,0.75,40.59,40.35,58.17,96.97,0.075,gpm_synthetic,simulated
ISRO-2022-0663,25.970705,93.781146,2022-08-03,0.07,3.67,1.63,8.12,12.41,21.36,0.069,gpm_synthetic,simulated
ISRO-1998-0664,26.466115,93.049348,1998-06-08,3.09,0.99,4.45,14.5,22.44,47.98,3.09,gpm_synthetic,simulated
ISRO-2006-0665,23.569103,91.522514,2006-03-11,0.06,1.22,6.25,8.3,8.55,21.74,0.061,gpm_synthetic,simulated
ISRO-2000-0666,25.367092,92.281912,2000-05-02,2.15,1.64,3.57,32.02,60.37,140.71,2.15,gpm_synthetic,simulated
ISRO-2008-0667,26.221903,94.83292,2008-06-21,5.05,7.4,33.55,161.62,233.28,308.9,5.054,gpm_synthetic,simulated
ISRO-2015-0668,25.482927,91.564714,2015-07-08,11.84,3.43,52.52,190.93,216.61,465.88,11.841,gpm_synthetic,simulated
ISRO-2005-0669,27.284708,88.511705,2005-09-21,0.0,0.02,0.01,0.13,0.31,0.69,0.002,gpm_synthetic,simulated
ISRO-2014-0670,25.575472,91.202179,2014-08-26,0.19,12.17,142.22,108.87,113.53,139.54,0.191,gpm_synthetic,simulated
ISRO-2014-0671,24.288633,93.721093,2014-11-25,0.35,7.06,8.02,10.2,38.81,76.06,0.352,gpm_synthetic,simulated
ISRO-2018-0672,28.007848,94.522669,2018-02-27,4.26,10.07,17.34,45.64,62.94,79.79,4.258,gpm_synthetic,simulated
ISRO-2004-0673,26.21079,93.7582,2004-06-23,0.01,0.1,1.79,1.6,2.15,3.3,0.01,gpm_synthetic,simulated
ISRO-2003-0674,26.239552,93.692999,2003-07-06,0.12,7.39,0.91,12.77,14.48,22.4,0.125,gpm_synthetic,simulated
ISRO-2022-0675,27.281856,88.566867,2022-07-12,5.04,43.95,35.04,79.89,95.06,127.74,5.037,gpm_synthetic,simulated
ISRO-2015-0676,25.350602,90.942104,2015-08-04,0.23,0.87,0.4,2.72,5.51,13.36,0.233,gpm_synthetic,simulated
ISRO-2003-0677,26.659056,93.883824,2003-07-21,0.2,2.54,3.11,5.91,6.2,8.04,0.201,gpm_synthetic,simulated
ISRO-1998-0678,25.629971,91.223877,1998-07-10,5.32,0.34,12.16,44.85,77.68,222.76,5.319,gpm_synthetic,simulated
ISRO-2021-0679,27.272995,88.525324,2021-11-23,0.0,0.3,0.17,1.04,1.38,2.52,0.003,gpm_synthetic,simulated
ISRO-2014-0680,27.263466,88.715836,2014-10-03,0.1,0.02,0.22,1.77,2.23,3.29,0.104,gpm_synthetic,simulated
ISRO-2001-0681,28.255938,94.859351,2001-12-20,7.75,10.65,18.75,34.64,35.09,81.83,7.755,gpm_synthetic,simulated
ISRO-2011-0682,26.4728,93.752925,2011-09-16,0.06,43.38,0.09,24.32,38.64,45.6,0.061,gpm_synthetic,simulated
ISRO-2002-0683,26.472974,92.645961,2002-09-02,15.06,6.55,115.61,252.63,337.26,816.48,15.06,gpm_synthetic,simulated
ISRO-1999-0684,26.254885,94.048074,1999-08-04,0.05,0.83,0.0,1.64,2.02,5.49,0.052,gpm_synthetic,simulated
ISRO-2021-0685,23.253865,92.791447,2021-06-04,0.26,0.57,1.27,1.43,2.77,9.31,0.261,gpm_synthetic,simulated
ISRO-1998-0686,26.250157,93.925184,1998-11-10,0.61,5.52,9.74,28.77,35.16,60.0,0.607,gpm_synthetic,simulated
ISRO-2008-0687,23.022943,92.706306,2008-06-18,0.72,10.03,6.59,21.43,83.87,148.58,0.723,gpm_synthetic,simulated
ISRO-2022-0688,27.10313,88.061764,2022-06-07,1.29,0.65,6.04,18.16,20.92,49.81,1.287,gpm_synthetic,simulated
ISRO-2019-0689,25.331259,91.234246,2019-09-11,2.84,99.73,28.91,124.54,131.47,187.23,2.836,gpm_synthetic,simulated
ISRO-2009-0690,27.213556,95.00508,2009-06-27,0.88,1.89,3.95,23.16,86.89,103.82,0.877,gpm_synthetic,simulated
ISRO-2009-0691,22.774779,92.764712,2009-06-19,0.72,8.35,7.92,34.41,45.66,50.43,0.718,gpm_synthetic,simulated
ISRO-2021-0692,27.15528,92.921569,2021-08-23,1.7,26.34,165.47,156.82,268.31,516.44,1.705,gpm_synthetic,simulated
ISRO-2005-0693,25.053339,94.034695,2005-12-01,0.16,4.31,9.63,33.15,37.77,188.63,0.164,gpm_synthetic,simulated
ISRO-2011-0694,27.995024,94.935788,2011-09-17,2.83,21.13,31.02,84.99,190.36,698.01,2.833,gpm_synthetic,simulated
ISRO-2006-0695,25.238049,91.481044,2006-07-24,14.96,181.18,216.4,324.52,336.74,1889.27,14.965,gpm_synthetic,simulated
ISRO-2021-0696,25.431923,92.5006,2021-12-05,0.1,0.29,0.48,2.56,3.55,5.77,0.099,gpm_synthetic,simulated
ISRO-2002-0697,26.689619,93.824017,2002-08-01,0.57,8.47,19.78,15.77,30.65,60.36,0.575,gpm_synthetic,simulated
ISRO-2022-0698,27.388369,95.375345,2022-09-21,0.4,2.95,14.81,42.43,58.49,171.96,0.397,gpm_synthetic,simulated
ISRO-2015-0699,26.725294,94.03433,2015-08-08,0.6,11.44,29.25,31.83,42.95,126.68,0.601,gpm_synthetic,simulated
ISRO-2012-0700,25.854718,93.93492,2012-11-18,4.04,9.33,22.79,63.78,68.88,119.34,4.043,gpm_synthetic,simulated
ISRO-2011-0701,23.283652,91.798642,2011-08-25,1.62,16.95,76.61,219.4,244.17,321.89,1.62,gpm_synthetic,simulated
ISRO-2008-0702,25.804522,90.073562,2008-06-20,0.06,83.6,334.72,220.37,220.75,315.44,0.06,gpm_synthetic,simulated
ISRO-2009-0703,27.167817,93.052796,2009-07-02,1.73,1.03,19.75,37.83,103.82,144.41,1.734,gpm_synthetic,simulated
ISRO-1998-0704,23.853848,91.417425,1998-03-21,0.35,3.11,1.27,4.41,5.85,7.94,0.353,gpm_synthetic,simulated
ISRO-2008-0705,23.285565,91.406609,2008-06-19,1.82,0.58,1.97,12.12,18.68,96.72,1.819,gpm_synthetic,simulated
ISRO-2007-0706,26.548486,92.941976,2007-08-11,0.77,2.67,29.79,12.07,40.27,70.85,0.766,gpm_synthetic,simulated
ISRO-2008-0707,23.341364,91.791691,2008-08-13,2.21,18.45,9.42,199.62,256.27,295.38,2.205,gpm_synthetic,simulated
ISRO-2020-0708,26.349733,94.316631,2020-07-21,0.57,1.89,68.41,165.72,344.61,360.89,0.57,gpm_synthetic,simulated
ISRO-2003-0709,28.19802,94.578571,2003-09-25,1.02,18.24,1.9,55.27,56.19,631.19,1.025,gpm_synthetic,simulated
ISRO-2007-0710,23.72457,92.507945,2007-05-25,5.86,15.02,104.47,67.18,71.79,102.64,5.864,gpm_synthetic,simulated
ISRO-2019-0711,27.236507,88.436654,2019-07-16,1.16,7.3,33.86,62.72,95.47,171.39,1.162,gpm_synthetic,simulated
ISRO-2017-0712,23.69602,91.62282,2017-08-03,0.98,3.19,1.01,18.5,24.88,41.53,0.98,gpm_synthetic,simulated
ISRO-2001-0713,26.600341,92.977044,2001-10-02,0.01,0.32,0.35,9.68,10.04,22.51,0.014,gpm_synthetic,simulated
ISRO-2011-0714,23.657274,92.701931,2011-03-23,0.08,0.26,0.41,0.87,2.13,2.99,0.083,gpm_synthetic,simulated
ISRO-2022-0715,25.493024,91.202072,2022-10-06,0.96,2.56,0.23,76.5,100.91,265.51,0.961,gpm_synthetic,simulated
ISRO-2017-0716,26.282177,93.78428,2017-10-24,3.84,9.6,13.35,44.62,127.79,153.72,3.837,gpm_synthetic,simulated
ISRO-2020-0717,24.399362,93.787755,2020-09-24,1.21,4.31,11.42,15.35,20.1,20.57,1.206,gpm_synthetic,simulated
ISRO-2013-0718,27.284018,88.50703,2013-09-11,1.82,13.96,12.89,45.11,52.99,70.5,1.816,gpm_synthetic,simulated
ISRO-2015-0719,24.58382,94.24157,2015-12-26,0.17,0.59,2.89,6.74,14.44,54.4,0.17,gpm_synthetic,simulated
ISRO-2016-0720,26.226443,93.692954,2016-05-17,1.21,0.26,2.65,19.73,27.99,32.19,1.214,gpm_synthetic,simulated
ISRO-2000-0721,23.905446,92.622323,2000-07-26,0.18,0.69,1.03,4.91,9.89,16.28,0.181,gpm_synthetic,simulated
ISRO-2006-0722,23.023137,92.950659,2006-06-24,0.38,7.0,10.76,17.54,20.48,46.35,0.378,gpm_synthetic,simulated
ISRO-2015-0723,23.724491,92.611964,2015-12-03,0.0,1.51,5.92,22.02,50.64,94.31,0.002,gpm_synthetic,simulated
ISRO-2004-0724,25.618783,91.189613,2004-10-22,0.0,0.14,0.6,5.04,5.39,11.97,0.003,gpm_synthetic,simulated
ISRO-2001-0725,25.207092,91.535961,2001-08-17,9.3,97.75,31.69,126.54,358.97,526.48,9.302,gpm_synthetic,simulated
ISRO-2008-0726,27.252622,88.430138,2008-08-16,1.33,2.24,10.35,49.02,57.21,64.87,1.328,gpm_synthetic,simulated
ISRO-1999-0727,24.927476,94.40688,1999-09-03,3.58,59.5,8.98,138.19,339.82,644.81,3.577,gpm_synthetic,simulated
ISRO-2005-0728,25.350954,92.625367,2005-09-12,0.91,0.63,1.18,12.1,20.31,38.96,0.907,gpm_synthetic,simulated
ISRO-2007-0729,24.829207,94.193362,2007-08-07,1.57,11.94,8.98,69.19,259.25,454.5,1.572,gpm_synthetic,simulated
ISRO-2006-0730,27.376682,88.624734,2006-10-03,1.21,3.04,12.27,25.04,36.38,56.7,1.214,gpm_synthetic,simulated
ISRO-2007-0731,26.016412,93.785368,2007-07-16,0.27,2.74,8.5,36.09,122.03,160.01,0.273,gpm_synthetic,simulated
ISRO-2000-0732,26.342669,94.747431,2000-02-24,2.53,1.94,3.09,9.59,10.13,10.27,2.528,gpm_synthetic,simulated
ISRO-2012-0733,27.306859,88.627225,2012-08-07,0.65,4.86,15.41,10.82,13.28,69.36,0.654,gpm_synthetic,simulated
ISRO-2014-0734,23.416059,91.763131,2014-05-20,1.55,1.65,3.64,12.91,15.57,166.72,1.548,gpm_synthetic,simulated
ISRO-2000-0735,25.527484,90.132809,2000-08-13,10.52,3.49,456.69,270.19,447.77,1683.17,10.52,gpm_synthetic,simulated
ISRO-2005-0736,26.361749,94.342603,2005-08-26,0.52,9.12,4.84,13.79,28.93,45.44,0.521,gpm_synthetic,simulated
ISRO-2019-0737,26.292427,94.233238,2019-08-16,6.51,38.15,20.96,76.34,97.18,198.16,6.506,gpm_synthetic,simulated
ISRO-2000-0738,26.270389,93.914588,2000-10-02,0.44,30.97,13.05,33.25,57.51,156.07,0.438,gpm_synthetic,simulated
ISRO-2009-0739,27.490694,88.667715,2009-07-17,13.89,1.05,0.39,182.91,273.14,490.65,13.894,gpm_synthetic,simulated
ISRO-2011-0740,25.586284,90.18207,2011-10-17,0.66,8.87,35.81,62.96,167.7,266.91,0.659,gpm_synthetic,simulated
ISRO-2009-0741,25.254667,91.123429,2009-08-09,0.92,70.92,75.78,198.63,250.01,583.34,0.923,gpm_synthetic,simulated
ISRO-2019-0742,22.672968,93.046229,2019-07-07,1.08,14.09,224.72,97.23,154.52,169.49,1.085,gpm_synthetic,simulated
ISRO-2003-0743,27.546886,91.877803,2003-09-23,5.19,17.16,2.61,34.43,76.82,107.69,5.188,gpm_synthetic,simulated
ISRO-1998-0744,27.082096,88.078529,1998-07-19,1.37,9.17,141.86,87.88,189.49,618.29,1.368,gpm_synthetic,simulated
ISRO-2009-0745,25.27279,90.965113,2009-08-18,0.18,0.83,11.51,56.68,71.94,147.87,0.18,gpm_synthetic,simulated
ISRO-1998-0746,27.327798,88.39878,1998-09-09,2.43,13.5,4.71,34.94,49.71,59.86,2.426,gpm_synthetic,simulated
ISRO-2013-0747,24.949608,94.342778,2013-08-02,0.42,6.32,30.55,30.96,52.63,65.83,0.418,gpm_synthetic,simulated
ISRO-2016-0748,23.622476,92.330136,2016-08-18,0.84,6.34,2.59,16.79,17.28,18.75,0.841,gpm_synthetic,simulated
ISRO-2014-0749,22.833096,92.571362,2014-12-11,0.09,1.3,0.71,8.21,13.15,23.27,0.092,gpm_synthetic,simulated
ISRO-2022-0750,23.903973,92.53598,2022-08-11,0.22,1.3,7.2,9.81,14.25,24.11,0.219,gpm_synthetic,simulated
ISRO-2009-0751,25.309429,91.034587,2009-03-05,0.02,2.61,2.97,9.28,12.7,18.95,0.024,gpm_synthetic,simulated
ISRO-2017-0752,24.97862,94.530034,2017-01-19,2.53,0.33,3.53,11.67,12.49,24.43,2.535,gpm_synthetic,simulated
ISRO-2001-0753,23.661646,91.721925,2001-12-26,0.97,0.44,18.5,27.62,29.93,75.1,0.966,gpm_synthetic,simulated
ISRO-2018-0754,27.185543,92.825843,2018-11-04,1.34,6.53,23.65,29.56,44.35,65.05,1.342,gpm_synthetic,simulated
ISRO-2001-0755,25.260317,92.947045,2001-11-24,0.07,3.45,1.93,4.48,5.02,15.7,0.068,gpm_synthetic,simulated
ISRO-2009-0756,24.2528,94.039627,2009-08-27,9.47,67.46,63.84,218.0,333.68,583.34,9.469,gpm_synthetic,simulated
ISRO-2004-0757,25.401066,91.365924,2004-10-15,0.19,2.58,9.79,12.65,15.49,32.06,0.191,gpm_synthetic,simulated
ISRO-2001-0758,23.835241,91.454092,2001-08-24,0.96,0.82,0.3,4.28,11.49,21.5,0.964,gpm_synthetic,simulated
ISRO-2006-0759,27.485013,88.59336,2006-06-07,0.55,21.15,5.92,29.14,46.61,84.52,0.554,gpm_synthetic,simulated
ISRO-1998-0760,24.841494,94.255437,1998-08-15,4.97,8.32,53.26,123.62,223.11,288.23,4.97,gpm_synthetic,simulated
ISRO-2002-0761,27.86653,94.736352,2002-04-03,0.53,0.65,2.46,3.74,6.29,18.04,0.526,gpm_synthetic,simulated
ISRO-2006-0762,27.61462,88.183177,2006-08-04,5.24,39.1,13.12,164.22,165.65,210.29,5.239,gpm_synthetic,simulated
ISRO-1999-0763,25.018769,94.169173,1999-08-04,0.06,1.05,0.29,4.84,7.13,8.75,0.064,gpm_synthetic,simulated
ISRO-2008-0764,26.433372,94.739887,2008-07-04,0.23,0.14,0.38,2.33,5.69,7.17,0.23,gpm_synthetic,simulated
ISRO-2004-0765,25.526025,92.055793,2004-07-21,4.25,19.75,24.31,99.45,157.91,239.13,4.254,gpm_synthetic,simulated
ISRO-1999-0766,26.432192,94.293449,1999-03-10,0.06,2.11,1.81,2.42,2.91,6.31,0.061,gpm_synthetic,simulated
ISRO-2011-0767,23.608323,91.193748,2011-09-18,0.86,1.0,77.72,59.09,86.58,139.09,0.859,gpm_synthetic,simulated
ISRO-2021-0768,25.94526,93.74159,2021-06-13,2.08,3.19,0.14,57.32,81.12,211.5,2.081,gpm_synthetic,simulated
ISRO-2013-0769,25.575081,92.83665,2013-11-09,0.41,14.51,40.87,20.19,48.03,56.18,0.406,gpm_synthetic,simulated
ISRO-2006-0770,26.391516,94.161259,2006-07-03,0.46,5.09,27.81,52.98,63.73,327.54,0.464,gpm_synthetic,simulated
ISRO-2015-0771,27.030923,92.920551,2015-11-16,0.63,1.12,1.94,8.22,17.35,22.61,0.629,gpm_synthetic,simulated
ISRO-2006-0772,23.599274,91.84049,2006-07-12,1.4,14.76,30.81,78.81,124.53,285.07,1.398,gpm_synthetic,simulated
ISRO-2015-0773,25.429592,90.935751,2015-02-12,0.17,1.91,2.59,3.8,5.81,14.03,0.171,gpm_synthetic,simulated
ISRO-2002-0774,23.814017,92.609729,2002-08-08,0.53,2.42,14.46,12.96,13.03,45.87,0.529,gpm_synthetic,simulated
ISRO-2002-0775,27.492985,88.172073,2002-09-12,0.28,25.04,19.94,43.47,97.02,195.67,0.279,gpm_synthetic,simulated
ISRO-2010-0776,28.099162,94.729397,2010-05-06,2.49,14.6,49.42,69.13,129.73,356.34,2.487,gpm_synthetic,simulated
ISRO-1998-0777,23.973025,91.066164,1998-07-21,3.08,57.86,23.12,49.35,78.42,174.99,3.079,gpm_synthetic,simulated
ISRO-2011-0778,23.797809,92.347747,2011-07-12,1.25,2.83,9.89,31.66,70.14,108.48,1.252,gpm_synthetic,simulated
ISRO-2010-0779,25.506716,90.292771,2010-07-09,0.6,2.76,8.96,189.73,252.02,387.23,0.602,gpm_synthetic,simulated
ISRO-2018-0780,23.362826,91.526041,2018-07-03,0.29,32.16,150.47,86.56,110.46,284.41,0.289,gpm_synthetic,simulated
ISRO-2014-0781,23.338634,91.368603,2014-05-22,0.58,19.96,5.44,30.35,33.68,76.01,0.577,gpm_synthetic,simulated
ISRO-2013-0782,24.739319,94.56662,2013-07-06,0.88,21.08,85.43,120.24,124.68,436.73,0.884,gpm_synthetic,simulated
ISRO-2014-0783,23.30537,91.591096,2014-11-07,0.48,9.14,6.91,11.8,12.07,53.88,0.478,gpm_synthetic,simulated
ISRO-2009-0784,26.369182,94.287315,2009-02-22,0.23,1.98,18.44,17.87,18.2,60.78,0.23,gpm_synthetic,simulated
ISRO-2012-0785,22.662908,92.567695,2012-06-20,0.98,5.34,1.18,16.49,22.57,43.97,0.978,gpm_synthetic,simulated
ISRO-2017-0786,24.384211,93.844773,2017-10-03,0.63,6.98,9.9,14.89,34.18,34.28,0.635,gpm_synthetic,simulated
ISRO-2006-0787,25.69539,92.809844,2006-11-26,0.13,1.16,2.74,13.3,13.39,25.89,0.132,gpm_synthetic,simulated
ISRO-2018-0788,25.472187,91.28943,2018-06-27,2.74,6.23,4.04,35.02,59.62,135.83,2.736,gpm_synthetic,simulated
ISRO-2016-0789,25.194434,91.496549,2016-07-23,0.44,5.82,15.98,19.8,20.68,23.62,0.438,gpm_synthetic,simulated
ISRO-2021-0790,27.926347,94.79593,2021-08-14,11.55,45.77,38.89,227.33,244.5,2286.62,11.546,gpm_synthetic,simulated
ISRO-2003-0791,23.439253,91.78262,2003-08-03,0.55,1.13,1.84,7.87,9.22,19.82,0.548,gpm_synthetic,simulated
ISRO-2008-0792,25.374912,92.668422,2008-08-26,4.01,27.02,27.93,149.58,174.26,522.48,4.014,gpm_synthetic,simulated
ISRO-2008-0793,25.418474,92.52546,2008-10-20,0.03,19.13,6.34,87.82,139.9,185.52,0.028,gpm_synthetic,simulated
ISRO-2005-0794,24.568962,94.127352,2005-08-20,0.12,0.29,3.26,3.4,3.81,23.53,0.12,gpm_synthetic,simulated
ISRO-2017-0795,27.266595,95.086803,2017-07-14,0.54,18.66,47.71,118.62,137.31,240.72,0.543,gpm_synthetic,simulated
ISRO-2006-0796,25.769703,90.310026,2006-10-04,3.44,4.93,31.06,22.42,29.54,34.86,3.439,gpm_synthetic,simulated
ISRO-2011-0797,24.901028,94.590583,2011-12-02,0.32,10.23,4.31,7.3,12.62,27.95,0.318,gpm_synthetic,simulated
ISRO-2005-0798,24.987863,94.295695,2005-09-13,0.36,1.09,8.4,16.08,42.46,75.34,0.364,gpm_synthetic,simulated
ISRO-2002-0799,23.588704,92.58786,2002-12-04,0.46,1.69,9.05,4.24,6.19,15.7,0.462,gpm_synthetic,simulated
ISRO-2005-0800,23.316675,91.650561,2005-10-21,0.47,0.36,1.29,11.26,11.77,11.84,0.469,gpm_synthetic,simulated
ISRO-2002-0801,27.353841,88.151206,2002-06-15,0.13,0.3,0.92,2.74,3.18,8.0,0.126,gpm_synthetic,simulated
ISRO-2014-0802,24.855917,93.859003,2014-07-21,4.38,4.4,80.41,138.52,218.69,274.43,4.376,gpm_synthetic,simulated
ISRO-2009-0803,27.151446,95.389015,2009-07-19,15.67,8.27,261.69,159.46,182.98,461.04,15.669,gpm_synthetic,simulated
ISRO-2000-0804,25.261259,92.507226,2000-07-11,9.22,3.75,27.1,96.09,168.59,383.46,9.22,gpm_synthetic,simulated
ISRO-2000-0805,25.60833,91.449573,2000-08-11,1.25,5.03,4.35,52.74,54.27,191.49,1.249,gpm_synthetic,simulated
ISRO-2010-0806,26.705443,94.16899,2010-06-22,2.74,24.86,5.19,48.98,56.26,144.33,2.743,gpm_synthetic,simulated
ISRO-2015-0807,27.730314,91.697657,2015-08-08,2.81,1.53,10.63,48.09,54.61,64.88,2.809,gpm_synthetic,simulated
ISRO-2009-0808,26.6119,94.005219,2009-06-20,0.36,13.5,56.93,56.54,149.96,210.83,0.361,gpm_synthetic,simulated
ISRO-2011-0809,28.277656,94.574761,2011-12-20,0.87,0.43,2.56,14.0,16.32,93.96,0.875,gpm_synthetic,simulated
ISRO-2022-0810,26.534219,93.807514,2022-10-02,0.03,3.37,15.76,12.99,77.79,177.43,0.03,gpm_synthetic,simulated
ISRO-2016-0811,26.182624,94.68425,2016-12-20,2.57,11.55,16.67,32.26,37.65,53.75,2.569,gpm_synthetic,simulated
ISRO-1998-0812,25.245553,93.980503,1998-10-18,0.24,2.64,0.64,3.22,4.21,12.5,0.24,gpm_synthetic,simulated
ISRO-2009-0813,23.686019,92.437045,2009-11-16,0.03,0.3,2.05,1.35,1.37,2.08,0.027,gpm_synthetic,simulated
ISRO-2017-0814,26.970367,88.521395,2017-08-02,1.14,4.88,13.37,13.08,24.08,65.28,1.138,gpm_synthetic,simulated
ISRO-2002-0815,26.426053,94.524752,2002-09-13,0.76,14.28,210.56,119.16,127.17,377.24,0.759,gpm_synthetic,simulated
ISRO-2022-0816,28.074335,94.472229,2022-07-06,0.11,1.38,9.19,11.28,22.41,31.67,0.109,gpm_synthetic,simulated
ISRO-2010-0817,27.391803,91.687034,2010-09-27,11.02,109.22,124.64,141.99,190.0,963.3,11.016,gpm_synthetic,simulated
ISRO-2001-0818,25.343533,92.102828,2001-11-21,0.9,2.65,11.35,10.58,14.98,16.87,0.897,gpm_synthetic,simulated
ISRO-2004-0819,23.872893,92.267765,2004-09-16,10.17,38.99,2.41,175.59,589.74,1049.0,10.17,gpm_synthetic,simulated
ISRO-2018-0820,27.089272,95.029964,2018-10-11,1.08,52.73,68.86,79.33,244.8,263.61,1.077,gpm_synthetic,simulated
ISRO-2009-0821,26.926367,92.809063,2009-07-26,14.78,24.52,94.47,108.66,121.97,122.21,14.777,gpm_synthetic,simulated
ISRO-2013-0822,23.099171,92.899656,2013-08-15,0.2,4.84,28.25,28.43,64.74,85.88,0.201,gpm_synthetic,simulated
ISRO-2009-0823,26.628807,94.434456,2009-10-26,0.1,13.65,41.48,23.16,32.4,130.52,0.102,gpm_synthetic,simulated
ISRO-2009-0824,25.278652,91.151747,2009-10-27,0.11,0.05,0.4,0.63,1.33,1.55,0.107,gpm_synthetic,simulated
ISRO-2008-0825,24.651675,94.149759,2008-06-10,1.13,0.86,36.56,60.39,106.55,165.93,1.129,gpm_synthetic,simulated
ISRO-1998-0826,25.507198,90.185848,1998-09-05,0.52,0.5,18.03,30.87,39.86,40.22,0.52,gpm_synthetic,simulated
ISRO-2000-0827,25.455053,90.407603,2000-08-07,0.16,10.2,9.98,42.26,63.79,98.39,0.165,gpm_synthetic,simulated
ISRO-2008-0828,26.275825,93.772443,2008-10-08,0.01,1.27,5.36,10.13,10.32,29.35,0.008,gpm_synthetic,simulated
ISRO-1998-0829,23.104896,92.870907,1998-06-16,2.68,12.9,26.74,79.63,132.38,315.57,2.679,gpm_synthetic,simulated
ISRO-2020-0830,22.939707,92.946233,2020-05-08,2.47,2.53,9.35,30.16,43.57,173.77,2.475,gpm_synthetic,simulated
ISRO-1998-0831,23.059127,92.653047,1998-08-10,2.33,0.34,3.41,27.1,65.82,199.62,2.334,gpm_synthetic,simulated
ISRO-2020-0832,23.705691,91.380329,2020-09-27,0.29,2.1,0.44,6.09,6.81,21.79,0.295,gpm_synthetic,simulated
ISRO-2012-0833,27.229396,93.144022,2012-07-12,0.36,0.04,3.0,7.67,9.55,10.43,0.358,gpm_synthetic,simulated
ISRO-2004-0834,23.907815,91.45311,2004-06-13,6.78,48.09,44.33,197.59,370.11,948.65,6.784,gpm_synthetic,simulated
ISRO-2010-0835,22.867543,92.891526,2010-07-04,6.33,8.28,0.42,92.76,180.61,540.65,6.33,gpm_synthetic,simulated
ISRO-2014-0836,23.593856,92.746893,2014-06-23,5.04,3.78,50.15,85.17,107.24,116.08,5.036,gpm_synthetic,simulated
ISRO-2011-0837,24.787744,94.375534,2011-11-02,0.03,0.15,0.15,0.62,1.05,3.37,0.034,gpm_synthetic,simulated
ISRO-2006-0838,26.01158,94.610895,2006-06-16,1.18,45.51,47.18,82.55,142.87,158.12,1.184,gpm_synthetic,simulated
ISRO-2009-0839,25.397079,91.233399,2009-08-15,0.57,6.33,31.95,36.24,59.08,337.38,0.574,gpm_synthetic,simulated
ISRO-2005-0840,27.565167,88.463387,2005-09-23,16.15,59.5,190.18,300.04,969.1,1181.59,16.154,gpm_synthetic,simulated
ISRO-2007-0841,27.239515,88.559197,2007-07-04,0.63,19.96,17.61,22.35,45.81,52.48,0.626,gpm_synthetic,simulated
ISRO-2016-0842,27.038973,93.153084,2016-10-15,0.15,19.84,1.06,31.91,77.34,81.71,0.148,gpm_synthetic,simulated
ISRO-1998-0843,27.048419,93.146256,1998-08-09,0.03,0.01,0.44,0.57,0.58,2.78,0.033,gpm_synthetic,simulated
ISRO-2000-0844,23.599205,91.355445,2000-07-15,3.19,0.05,2.23,60.42,65.83,116.8,3.194,gpm_synthetic,simulated
ISRO-2017-0845,27.804989,91.769168,2017-10-03,3.62,5.64,14.43,16.69,23.53,34.3,3.615,gpm_synthetic,simulated
ISRO-1999-0846,23.545541,91.804935,1999-07-19,24.53,39.86,107.06,218.39,598.51,729.29,24.528,gpm_synthetic,simulated
ISRO-2018-0847,25.245955,92.024253,2018-07-16,1.67,0.92,0.86,13.21,15.23,20.49,1.674,gpm_synthetic,simulated
ISRO-2007-0848,27.32397,88.527456,2007-07-20,3.65,25.7,27.15,143.41,611.44,797.88,3.651,gpm_synthetic,simulated
ISRO-2014-0849,23.402486,92.676513,2014-09-20,9.91,80.12,15.08,217.05,226.54,430.91,9.914,gpm_synthetic,simulated
ISRO-2015-0850,28.140902,94.765901,2015-09-15,4.37,66.92,11.74,152.43,157.95,271.46,4.37,gpm_synthetic,simulated
ISRO-2008-0851,25.381997,92.096536,2008-11-11,0.38,7.03,1.86,24.04,56.31,123.17,0.377,gpm_synthetic,simulated
ISRO-2008-0852,23.844036,92.333968,2008-07-08,1.47,45.43,159.56,164.85,196.5,335.8,1.468,gpm_synthetic,simulated
ISRO-2013-0853,26.145046,94.511753,2013-09-27,0.95,10.21,90.82,120.09,174.58,447.54,0.949,gpm_synthetic,simulated
ISRO-2012-0854,26.529164,93.757488,2012-08-24,1.46,3.67,5.53,39.01,62.14,91.9,1.457,gpm_synthetic,simulated
ISRO-2004-0855,27.236879,92.95036,2004-03-05,0.1,0.38,0.45,2.98,3.16,10.48,0.098,gpm_synthetic,simulated
ISRO-2015-0856,26.445299,94.611414,2015-08-10,44.8,8.79,148.25,269.06,697.41,1374.19,44.796,gpm_synthetic,simulated
ISRO-2003-0857,23.626751,92.947799,2003-09-11,1.07,5.28,26.61,59.12,77.33,338.25,1.066,gpm_synthetic,simulated
