event_id,latitude,longitude,elevation,slope,aspect,curvature,terrain_ruggedness,data_source,data_quality
ISRO-2013-0747,24.949608,94.342778,1629.8,23.36,170.29,0.0633,12.26,dem_synthetic,simulated
ISRO-2016-0748,23.622476,92.330136,327.3,16.6,230.53,-0.005,157.7,dem_synthetic,simulated
ISRO-2014-0749,22.833096,92.571362,861.3,21.88,90.26,0.0516,53.26,dem_synthetic,simulated
ISRO-2022-0750,23.903973,92.53598,1377.2,38.93,174.75,-0.0357,154.0,dem_synthetic,simulated
ISRO-2009-0751,25.309429,91.034587,1952.2,14.72,138.4,-0.0067,44.88,dem_synthetic,simulated
ISRO-2017-0752,24.97862,94.530034,1005.9,33.15,295.01,-0.0183,18.4,dem_synthetic,simulated
ISRO-2001-0753,23.661646,91.721925,1195.3,21.56,359.2,-0.0737,8.0,dem_synthetic,simulated
ISRO-2018-0754,27.185543,92.825843,3657.2,45.76,127.68,0.0371,38.05,dem_synthetic,simulated
ISRO-2001-0755,25.260317,92.947045,1344.1,39.82,291.74,-0.0221,69.31,dem_synthetic,simulated
ISRO-2009-0756,24.2528,94.039627,1503.1,38.72,121.84,-0.0115,111.76,dem_synthetic,simulated
ISRO-2004-0757,25.401066,91.365924,1888.5,15.78,273.83,0.0072,98.32,dem_synthetic,simulated
ISRO-2001-0758,23.835241,91.454092,1872.8,26.92,262.42,0.0262,15.03,dem_synthetic,simulated
ISRO-2006-0759,27.485013,88.59336,2398.8,18.71,155.9,-0.0123,33.41,dem_synthetic,simulated
ISRO-1998-0760,24.841494,94.255437,1981.0,35.09,196.63,0.0505,51.44,dem_synthetic,simulated
ISRO-2002-0761,27.86653,94.736352,2937.6,40.07,91.31,0.0144,42.18,dem_synthetic,simulated
ISRO-2006-0762,27.61462,88.183177,1999.7,30.82,333.42,0.042,10.44,dem_synthetic,simulated
ISRO-1999-0763,25.018769,94.169173,1099.6,23.3,26.23,-0.0462,6.41,dem_synthetic,simulated
ISRO-2008-0764,26.433372,94.739887,2162.6,17.88,175.2,0.0435,30.48,dem_synthetic,simulated
ISRO-2004-0765,25.526025,92.055793,1818.1,29.52,11.43,-0.049,245.7,dem_synthetic,simulated
ISRO-1999-0766,26.432192,94.293449,2153.0,49.76,291.07,0.0385,109.58,dem_synthetic,simulated
ISRO-2011-0767,23.608323,91.193748,1212.6,19.89,81.57,-0.041,56.16,dem_synthetic,simulated
ISRO-2021-0768,25.94526,93.74159,1307.5,30.81,87.66,-0.0175,4.6,dem_synthetic,simulated
ISRO-2013-0769,25.575081,92.83665,2758.3,33.55,37.43,0.0507,24.69,dem_synthetic,simulated
ISRO-2006-0770,26.391516,94.161259,2456.8,44.5,17.72,0.0083,32.61,dem_synthetic,simulated
ISRO-2015-0771,27.030923,92.920551,2145.5,43.18,224.46,0.0345,173.89,dem_synthetic,simulated
ISRO-2006-0772,23.599274,91.84049,1789.8,32.22,260.95,-0.0127,89.63,dem_synthetic,simulated
ISRO-2015-0773,25.429592,90.935751,2848.0,35.56,193.22,0.0793,149.62,dem_synthetic,simulated
ISRO-2002-0774,23.814017,92.609729,1275.5,30.0,81.65,-0.0096,69.35,dem_synthetic,simulated
ISRO-2002-0775,27.492985,88.172073,2405.9,35.84,303.49,0.0249,22.4,dem_synthetic,simulated
ISRO-2010-0776,28.099162,94.729397,3908.3,45.28,40.05,-0.0882,139.38,dem_synthetic,simulated
ISRO-1998-0777,23.973025,91.066164,1833.8,32.15,156.23,-0.0908,13.88,dem_synthetic,simulated
ISRO-2011-0778,23.797809,92.347747,393.3,36.12,334.8,-0.0247,18.72,dem_synthetic,simulated
ISRO-2010-0779,25.506716,90.292771,2191.3,31.63,289.82,-0.095,15.43,dem_synthetic,simulated
ISRO-2018-0780,23.362826,91.526041,403.9,21.3,157.13,-0.12,192.24,dem_synthetic,simulated
ISRO-2014-0781,23.338634,91.368603,884.8,15.4,115.04,0.0156,58.86,dem_synthetic,simulated
ISRO-2013-0782,24.739319,94.56662,1690.7,27.56,347.47,0.0194,37.56,dem_synthetic,simulated
ISRO-2014-0783,23.30537,91.591096,346.8,22.83,1.65,0.0322,55.53,dem_synthetic,simulated
ISRO-2009-0784,26.369182,94.287315,1152.9,24.4,71.14,-0.0032,69.08,dem_synthetic,simulated
ISRO-2012-0785,22.662908,92.567695,957.2,28.83,117.64,-0.0871,35.32,dem_synthetic,simulated
ISRO-2017-0786,24.384211,93.844773,1301.0,32.3,209.71,-0.0289,41.95,dem_synthetic,simulated
ISRO-2006-0787,25.69539,92.809844,1710.0,34.62,182.12,-0.0775,69.89,dem_synthetic,simulated
ISRO-2018-0788,25.472187,91.28943,1887.3,29.69,111.17,0.0082,34.98,dem_synthetic,simulated
ISRO-2016-0789,25.194434,91.496549,2511.3,26.57,196.85,0.0355,53.07,dem_synthetic,simulated
ISRO-2021-0790,27.926347,94.79593,2818.6,47.8,285.94,0.0433,107.6,dem_synthetic,simulated
ISRO-2003-0791,23.439253,91.78262,941.0,24.46,255.71,-0.1425,15.81,dem_synthetic,simulated
ISRO-2008-0792,25.374912,92.668422,1759.2,42.77,269.78,0.1389,10.38,dem_synthetic,simulated
ISRO-2008-0793,25.418474,92.52546,2273.2,48.48,275.71,0.0638,34.21,dem_synthetic,simulated
ISRO-2005-0794,24.568962,94.127352,1100.1,23.71,175.18,-0.0431,44.91,dem_synthetic,simulated
ISRO-2017-0795,27.266595,95.086803,3052.4,41.66,335.28,-0.013,143.53,dem_synthetic,simulated
ISRO-2006-0796,25.769703,90.310026,1521.3,30.15,225.26,0.0282,86.56,dem_synthetic,simulated
ISRO-2011-0797,24.901028,94.590583,825.1,11.71,79.68,-0.0843,52.1,dem_synthetic,simulated
ISRO-2005-0798,24.987863,94.295695,1790.7,25.51,1.44,-0.0457,9.88,dem_synthetic,simulated
ISRO-2002-0799,23.588704,92.58786,822.6,31.62,168.53,0.0108,45.62,dem_synthetic,simulated
ISRO-2005-0800,23.316675,91.650561,597.9,11.3,331.7,-0.0183,9.52,dem_synthetic,simulated
ISRO-2002-0801,27.353841,88.151206,1829.1,24.79,129.46,0.0266,68.75,dem_synthetic,simulated
ISRO-2014-0802,24.855917,93.859003,1841.8,17.38,70.81,-0.0117,67.66,dem_synthetic,simulated
ISRO-2009-0803,27.151446,95.389015,1921.8,43.33,325.09,-0.0997,9.56,dem_synthetic,simulated
ISRO-2000-0804,25.261259,92.507226,2566.0,35.74,121.78,0.0308,36.32,dem_synthetic,simulated
ISRO-2000-0805,25.60833,91.449573,1248.0,33.02,33.51,0.0273,47.51,dem_synthetic,simulated
ISRO-2010-0806,26.705443,94.16899,2675.6,38.48,177.32,0.0425,86.98,dem_synthetic,simulated
ISRO-2015-0807,27.730314,91.697657,2745.8,37.89,36.72,-0.019,75.55,dem_synthetic,simulated
ISRO-2009-0808,26.6119,94.005219,1662.5,21.23,189.49,-0.0457,53.12,dem_synthetic,simulated
ISRO-2011-0809,28.277656,94.574761,3212.4,33.25,31.83,0.0686,95.14,dem_synthetic,simulated
ISRO-2022-0810,26.534219,93.807514,2666.7,44.98,135.72,-0.0396,19.66,dem_synthetic,simulated
ISRO-2016-0811,26.182624,94.68425,2287.8,28.85,182.44,0.0398,18.08,dem_synthetic,simulated
ISRO-1998-0812,25.245553,93.980503,1349.5,45.98,54.37,-0.049,194.17,dem_synthetic,simulated
ISRO-2009-0813,23.686019,92.437045,478.6,38.84,339.45,0.0308,21.79,dem_synthetic,simulated
ISRO-2017-0814,26.970367,88.521395,3217.5,34.11,37.26,-0.0667,7.18,dem_synthetic,simulated
ISRO-2002-0815,26.426053,94.524752,3394.8,20.82,262.94,-0.0263,141.12,dem_synthetic,simulated
ISRO-2022-0816,28.074335,94.472229,2682.1,32.01,188.4,-0.0573,50.74,dem_synthetic,simulated
ISRO-2010-0817,27.391803,91.687034,3514.4,44.42,14.54,0.1522,29.03,dem_synthetic,simulated
ISRO-2001-0818,25.343533,92.102828,2513.9,20.43,57.16,0.0794,143.98,dem_synthetic,simulated
ISRO-2004-0819,23.872893,92.267765,1129.9,21.14,198.24,0.0431,46.4,dem_synthetic,simulated
ISRO-2018-0820,27.089272,95.029964,3221.3,19.24,79.5,-0.0522,113.29,dem_synthetic,simulated
ISRO-2009-0821,26.926367,92.809063,2602.1,37.35,183.96,-0.0038,7.28,dem_synthetic,simulated
ISRO-2013-0822,23.099171,92.899656,1219.9,40.5,184.17,-0.0043,102.03,dem_synthetic,simulated
ISRO-2009-0823,26.628807,94.434456,1998.5,26.12,74.5,0.0063,232.77,dem_synthetic,simulated
ISRO-2009-0824,25.278652,91.151747,2387.5,13.85,348.64,-0.0803,31.99,dem_synthetic,simulated
ISRO-2008-0825,24.651675,94.149759,1627.1,25.67,108.99,-0.0987,11.48,dem_synthetic,simulated
ISRO-1998-0826,25.507198,90.185848,3170.8,17.64,169.64,-0.0345,3.27,dem_synthetic,simulated
ISRO-2000-0827,25.455053,90.407603,1266.2,2.0,66.74,0.098,17.27,dem_synthetic,simulated
ISRO-2008-0828,26.275825,93.772443,3103.1,23.96,330.61,0.0522,31.06,dem_synthetic,simulated
ISRO-1998-0829,23.104896,92.870907,734.3,24.49,5.59,0.0166,71.58,dem_synthetic,simulated
ISRO-2020-0830,22.939707,92.946233,407.2,27.56,178.31,0.093,85.71,dem_synthetic,simulated
ISRO-1998-0831,23.059127,92.653047,375.1,25.88,5.89,0.0186,28.77,dem_synthetic,simulated
ISRO-2020-0832,23.705691,91.380329,818.4,36.64,354.61,0.0117,27.28,dem_synthetic,simulated
ISRO-2012-0833,27.229396,93.144022,3942.8,28.75,80.2,0.0177,18.86,dem_synthetic,simulated
ISRO-2004-0834,23.907815,91.45311,1252.0,27.84,79.79,-0.0653,34.92,dem_synthetic,simulated
ISRO-2010-0835,22.867543,92.891526,955.6,32.29,83.46,0.0291,134.79,dem_synthetic,simulated
ISRO-2014-0836,23.593856,92.746893,991.4,25.25,341.71,0.0151,10.9,dem_synthetic,simulated
ISRO-2011-0837,24.787744,94.375534,2193.2,38.04,246.63,0.012,2.54,dem_synthetic,simulated
ISRO-2006-0838,26.01158,94.610895,2009.7,30.03,263.34,0.0963,44.76,dem_synthetic,simulated
ISRO-2009-0839,25.397079,91.233399,1417.9,23.66,105.12,0.0043,184.26,dem_synthetic,simulated
ISRO-2005-0840,27.565167,88.463387,1690.4,28.47,42.44,-0.0105,5.35,dem_synthetic,simulated
ISRO-2007-0841,27.239515,88.559197,3271.5,29.45,82.39,0.0058,49.33,dem_synthetic,simulated
ISRO-2016-0842,27.038973,93.153084,2428.6,24.1,32.97,0.1087,201.67,dem_synthetic,simulated
ISRO-1998-0843,27.048419,93.146256,1659.1,41.57,70.96,-0.1484,26.41,dem_synthetic,simulated
ISRO-2000-0844,23.599205,91.355445,1257.8,18.84,210.84,0.0492,15.43,dem_synthetic,simulated
ISRO-2017-0845,27.804989,91.769168,2732.4,52.74,183.91,0.0879,0.61,dem_synthetic,simulated
ISRO-1999-0846,23.545541,91.804935,587.9,17.35,77.06,0.072,96.86,dem_synthetic,simulated
ISRO-2018-0847,25.245955,92.024253,1976.0,32.56,62.65,-0.0872,84.72,dem_synthetic,simulated
ISRO-2007-0848,27.32397,88.527456,2812.1,51.98,201.9,-0.0819,176.43,dem_synthetic,simulated
ISRO-2014-0849,23.402486,92.676513,349.1,21.27,31.77,0.0119,26.06,dem_synthetic,simulated
ISRO-2015-0850,28.140902,94.765901,1850.1,45.13,102.36,0.0746,84.81,dem_synthetic,simulated
ISRO-2008-0851,25.381997,92.096536,1551.6,23.46,286.53,0.0073,16.31,dem_synthetic,simulated
ISRO-2008-0852,23.844036,92.333968,817.2,25.4,287.86,0.0152,105.07,dem_synthetic,simulated
ISRO-2013-0853,26.145046,94.511753,3184.6,18.34,207.26,0.1185,76.97,dem_synthetic,simulated
ISRO-2012-0854,26.529164,93.757488,1673.8,42.47,155.1,-0.0066,65.19,dem_synthetic,simulated
ISRO-2004-0855,27.236879,92.95036,2453.2,34.41,331.84,-0.0064,15.64,dem_synthetic,simulated
ISRO-2015-0856,26.445299,94.611414,2420.0,40.49,205.38,0.1263,79.06,dem_synthetic,simulated
ISRO-2003-0857,23.626751,92.947799,419.4,25.1,350.68,0.0642,84.32,dem_synthetic,simulated
ISRO-2003-0858,26.214039,94.557511,2178.6,38.85,154.37,-0.0478,25.15,dem_synthetic,simulated
ISRO-2011-0859,25.227256,92.108804,2807.9,38.3,219.14,0.0598,57.0,dem_synthetic,simulated
ISRO-2008-0860,25.325071,91.263218,2206.6,18.47,175.04,0.0247,213.98,dem_synthetic,simulated
ISRO-1999-0861,23.576089,91.548887,616.6,36.9,210.61,-0.0116,30.78,dem_synthetic,simulated
ISRO-2013-0862,26.364096,94.761172,2663.7,36.25,23.24,0.0014,130.32,dem_synthetic,simulated
ISRO-2021-0863,27.056924,88.650929,1478.0,43.34,58.57,-0.0473,12.78,dem_synthetic,simulated
ISRO-2009-0864,28.258551,94.822678,3177.8,38.96,235.78,0.0483,47.22,dem_synthetic,simulated
ISRO-2014-0865,25.819937,90.424866,1510.5,40.79,240.45,0.0537,46.22,dem_synthetic,simulated
ISRO-2016-0866,23.545501,92.660062,693.7,27.69,99.27,-0.0021,72.32,dem_synthetic,simulated
ISRO-2005-0867,27.53738,95.070739,3194.0,52.27,111.9,0.0178,34.12,dem_synthetic,simulated
ISRO-2020-0868,27.631735,91.583924,2976.2,30.33,233.23,-0.0385,5.52,dem_synthetic,simulated
ISRO-2007-0869,23.936948,91.411767,1334.1,18.77,238.12,0.0483,10.84,dem_synthetic,simulated
ISRO-2000-0870,24.865979,94.508463,2017.5,37.34,345.44,-0.0573,10.36,dem_synthetic,simulated
ISRO-2006-0871,25.937853,93.938195,2551.2,38.59,170.08,0.0494,180.93,dem_synthetic,simulated
ISRO-2012-0872,25.533679,91.136806,1668.8,26.61,35.81,-0.0147,30.74,dem_synthetic,simulated
ISRO-2018-0873,26.048379,94.643018,2311.4,21.2,153.78,-0.0748,3.08,dem_synthetic,simulated
ISRO-2005-0874,23.564599,91.648873,294.3,16.36,126.34,-0.0378,20.81,dem_synthetic,simulated
ISRO-2020-0875,26.509316,94.148446,3244.9,41.7,126.92,-0.0868,45.18,dem_synthetic,simulated
ISRO-2016-0876,24.700787,93.949332,1856.3,33.26,99.23,-0.0781,18.76,dem_synthetic,simulated
ISRO-1998-0877,25.514146,92.486806,3049.4,26.02,336.85,0.017,2.46,dem_synthetic,simulated
ISRO-2007-0878,25.263642,90.763468,1680.1,37.07,297.06,0.0492,36.18,dem_synthetic,simulated
ISRO-2000-0879,23.411088,92.749851,50.0,34.82,252.43,0.0255,78.76,dem_synthetic,simulated
ISRO-2003-0880,25.311943,92.533051,2382.6,36.86,236.63,0.0451,177.0,dem_synthetic,simulated
ISRO-2014-0881,27.148698,94.992648,2710.4,21.68,185.91,0.0129,1.49,dem_synthetic,simulated
ISRO-2010-0882,24.395844,94.139831,548.1,13.14,197.82,-0.0319,64.52,dem_synthetic,simulated
ISRO-2019-0883,25.220181,91.442011,1507.9,28.06,75.15,0.0368,5.44,dem_synthetic,simulated
ISRO-2007-0884,24.955105,94.509843,1180.4,22.46,222.32,-0.0538,215.47,dem_synthetic,simulated
ISRO-2005-0885,23.414915,92.848329,965.2,36.11,103.28,-0.0247,21.2,dem_synthetic,simulated
ISRO-2018-0886,26.669447,94.147459,2116.2,34.55,95.11,0.0074,163.76,dem_synthetic,simulated
ISRO-2002-0887,26.914061,92.989922,2307.9,29.55,10.06,-0.0843,82.27,dem_synthetic,simulated
ISRO-2009-0888,22.817718,92.667464,50.0,27.56,20.35,-0.0275,86.74,dem_synthetic,simulated
ISRO-2004-0889,26.072385,94.770709,1970.3,25.31,230.5,-0.002,94.9,dem_synthetic,simulated
ISRO-2014-0890,26.215674,94.653267,640.4,37.95,243.2,-0.025,21.39,dem_synthetic,simulated
ISRO-2007-0891,26.253391,94.227764,1878.7,29.75,103.48,0.0272,302.62,dem_synthetic,simulated
ISRO-2019-0892,27.202298,88.57527,1972.8,32.51,156.07,-0.0157,75.75,dem_synthetic,simulated
ISRO-2001-0893,25.566366,90.405688,1015.0,39.6,21.35,-0.0014,269.84,dem_synthetic,simulated
ISRO-2019-0894,26.411986,94.619647,3066.8,41.86,266.62,-0.0173,4.37,dem_synthetic,simulated
ISRO-2022-0895,27.639276,91.954359,1790.2,30.86,110.56,-0.01,82.3,dem_synthetic,simulated
ISRO-2012-0896,23.474648,91.635361,798.0,15.89,216.99,-0.0187,3.83,dem_synthetic,simulated
ISRO-2011-0897,25.060902,92.101875,2206.0,27.19,154.33,0.0678,99.13,dem_synthetic,simulated
ISRO-2000-0898,25.03653,94.611167,1528.9,25.04,315.73,-0.0429,117.07,dem_synthetic,simulated
ISRO-1999-0899,26.451398,94.080294,2735.9,26.21,193.18,0.0408,25.48,dem_synthetic,simulated
ISRO-2011-0900,23.696354,92.647987,1566.0,25.01,108.4,0.0308,164.94,dem_synthetic,simulated
ISRO-2007-0901,27.221954,94.95282,2625.2,39.28,71.15,-0.0436,20.73,dem_synthetic,simulated
ISRO-2002-0902,27.26168,88.307131,2141.6,36.81,156.27,0.0777,3.07,dem_synthetic,simulated
ISRO-2015-0903,27.307795,88.187582,2734.1,44.76,86.42,0.0097,8.63,dem_synthetic,simulated
ISRO-2014-0904,25.302539,90.763445,1895.7,18.12,145.65,0.0826,34.17,dem_synthetic,simulated
ISRO-2002-0905,26.436926,94.052924,2865.3,31.6,99.11,0.0487,51.94,dem_synthetic,simulated
ISRO-2012-0906,23.694946,91.401794,961.0,15.3,259.47,0.0515,25.87,dem_synthetic,simulated
ISRO-2017-0907,27.550476,88.417406,2342.4,42.12,67.5,0.0571,46.13,dem_synthetic,simulated
ISRO-2009-0908,25.604021,91.505868,2669.6,45.8,141.53,-0.0123,3.05,dem_synthetic,simulated
ISRO-2012-0909,26.277295,93.910189,2717.7,33.59,169.55,0.0053,142.81,dem_synthetic,simulated
ISRO-1998-0910,25.269714,91.504931,1933.7,26.33,97.11,0.0299,17.23,dem_synthetic,simulated
ISRO-2015-0911,26.192935,92.629125,1659.8,37.4,106.59,-0.0191,27.7,dem_synthetic,simulated
ISRO-2012-0912,25.243615,91.334192,1238.3,26.34,73.21,-0.0493,16.75,dem_synthetic,simulated
ISRO-2015-0913,22.689617,93.003925,51.4,24.39,101.14,-0.0484,124.92,dem_synthetic,simulated
ISRO-2011-0914,25.376224,91.186296,1370.2,31.38,328.05,-0.0078,38.24,dem_synthetic,simulated
ISRO-2008-0915,27.059005,92.905694,2216.9,28.74,127.23,-0.0355,39.86,dem_synthetic,simulated
ISRO-1999-0916,26.268426,94.146441,2648.1,28.92,252.23,0.0192,33.13,dem_synthetic,simulated
ISRO-2004-0917,26.963177,92.855772,1215.8,42.59,34.68,-0.0455,28.63,dem_synthetic,simulated
ISRO-2014-0918,26.494126,94.016071,1821.2,49.18,302.23,-0.013,4.48,dem_synthetic,simulated
ISRO-2005-0919,24.818414,94.319907,1940.4,30.11,246.83,-0.0093,15.81,dem_synthetic,simulated
ISRO-2021-0920,25.737702,90.29448,2101.0,15.91,227.79,0.0351,26.25,dem_synthetic,simulated
ISRO-2009-0921,25.835046,90.498555,2184.6,29.82,243.65,-0.058,104.98,dem_synthetic,simulated
ISRO-2020-0922,25.212724,93.999108,1703.8,25.26,350.12,-0.0547,23.53,dem_synthetic,simulated
ISRO-1999-0923,28.32861,94.662901,2985.6,40.01,41.46,-0.0987,0.38,dem_synthetic,simulated
ISRO-2000-0924,25.644826,91.024705,1951.3,23.95,251.35,0.0014,119.51,dem_synthetic,simulated
ISRO-2003-0925,27.119159,93.177717,2136.0,45.51,64.8,0.0008,57.48,dem_synthetic,simulated
ISRO-2011-0926,23.677386,91.210653,669.3,20.97,213.72,-0.0304,38.28,dem_synthetic,simulated
ISRO-2012-0927,27.055736,88.432494,2480.9,28.13,62.38,0.0541,13.88,dem_synthetic,simulated
ISRO-2003-0928,25.188817,94.080741,1889.1,34.77,191.89,0.0183,33.79,dem_synthetic,simulated
ISRO-2016-0929,26.843363,93.246326,3287.4,29.78,85.93,0.0104,120.7,dem_synthetic,simulated
ISRO-2015-0930,26.317103,93.754832,1866.9,26.93,59.44,-0.0273,88.91,dem_synthetic,simulated
ISRO-2020-0931,24.659471,94.006972,1280.2,32.41,239.98,-0.0055,80.07,dem_synthetic,simulated
ISRO-2009-0932,23.394575,92.569964,1222.0,14.87,311.93,-0.0376,34.79,dem_synthetic,simulated
ISRO-2016-0933,25.653501,90.806754,1541.4,23.1,148.08,-0.0396,3.48,dem_synthetic,simulated
ISRO-2021-0934,25.451741,90.156396,1107.8,31.3,32.87,0.1074,112.52,dem_synthetic,simulated
ISRO-2006-0935,24.780428,94.343653,1470.7,45.37,31.13,0.0538,167.59,dem_synthetic,simulated
ISRO-2010-0936,25.708193,91.025064,2166.5,50.8,98.5,-0.0276,5.9,dem_synthetic,simulated
ISRO-2002-0937,25.060826,92.323531,1473.6,34.28,137.36,0.0748,120.71,dem_synthetic,simulated
ISRO-2006-0938,23.801139,91.38088,1820.4,28.76,338.9,-0.0358,14.18,dem_synthetic,simulated
ISRO-2011-0939,23.617783,91.832227,1689.8,26.14,295.68,-0.0604,64.1,dem_synthetic,simulated
ISRO-1999-0940,25.499148,91.508168,1979.9,37.98,272.78,-0.065,2.05,dem_synthetic,simulated
ISRO-1999-0941,27.125899,88.281053,1126.8,46.86,317.55,-0.0073,206.21,dem_synthetic,simulated
ISRO-2007-0942,26.036182,94.305454,1488.9,29.67,152.69,-0.0413,2.94,dem_synthetic,simulated
ISRO-2010-0943,23.561322,92.514633,818.2,32.2,86.82,0.0078,55.93,dem_synthetic,simulated
ISRO-2011-0944,25.202673,92.115974,1594.8,32.21,104.08,-0.0521,98.8,dem_synthetic,simulated
ISRO-2005-0945,23.560581,92.591538,655.4,29.13,117.04,0.0038,47.55,dem_synthetic,simulated
ISRO-2020-0946,27.396577,88.210156,2756.2,53.25,350.74,0.0374,172.43,dem_synthetic,simulated
ISRO-2020-0947,27.238335,93.075065,2274.9,33.62,125.41,-0.0103,11.88,dem_synthetic,simulated
ISRO-2020-0948,25.264026,90.759066,2208.9,39.68,76.51,0.0885,22.18,dem_synthetic,simulated
ISRO-2011-0949,24.438696,93.72286,1294.3,29.8,62.1,0.0322,3.29,dem_synthetic,simulated
ISRO-2018-0950,27.355593,88.358099,2602.2,31.03,270.52,0.0138,33.5,dem_synthetic,simulated
ISRO-2022-0951,27.842262,91.80631,4108.6,40.55,29.19,-0.0181,90.73,dem_synthetic,simulated
ISRO-2006-0952,24.698281,94.034176,866.4,24.1,335.27,0.0472,52.97,dem_synthetic,simulated
ISRO-2005-0953,25.492416,91.513104,1845.5,37.48,113.78,-0.0461,58.76,dem_synthetic,simulated
ISRO-2008-0954,23.277613,91.823849,914.5,21.79,151.24,0.0281,18.55,dem_synthetic,simulated
ISRO-2020-0955,23.838487,91.108164,791.1,16.66,269.72,0.0418,47.56,dem_synthetic,simulated
ISRO-1998-0956,27.50749,95.113578,2611.5,29.39,340.26,0.0108,333.21,dem_synthetic,simulated
ISRO-2005-0957,23.600128,91.759891,1499.9,38.93,130.42,0.0065,60.53,dem_synthetic,simulated
ISRO-2017-0958,26.638202,94.021194,3571.9,33.78,169.34,-0.0392,63.23,dem_synthetic,simulated
ISRO-2001-0959,25.275437,92.235804,1894.5,21.94,105.16,-0.0119,105.32,dem_synthetic,simulated
ISRO-2021-0960,26.250785,94.683996,1618.8,38.99,315.75,-0.0728,28.73,dem_synthetic,simulated
ISRO-2022-0961,24.8849,94.375843,507.0,32.29,146.54,-0.0719,230.61,dem_synthetic,simulated
ISRO-2007-0962,23.634312,92.265859,50.0,28.7,36.27,0.0374,13.79,dem_synthetic,simulated
ISRO-2005-0963,25.565126,91.205693,2279.1,31.68,185.27,-0.0667,226.29,dem_synthetic,simulated
ISRO-2008-0964,27.604737,91.640476,3330.2,36.37,113.18,0.034,107.41,dem_synthetic,simulated
ISRO-2008-0965,26.067886,94.386844,2650.1,33.9,155.17,0.0682,5.96,dem_synthetic,simulated
ISRO-2002-0966,25.181742,93.878391,1918.7,42.8,22.71,-0.0526,73.62,dem_synthetic,simulated
ISRO-2013-0967,23.626018,91.377468,195.8,32.63,151.75,0.0665,85.72,dem_synthetic,simulated
ISRO-2016-0968,25.670178,90.095934,916.6,40.48,186.0,0.0204,164.84,dem_synthetic,simulated
ISRO-2017-0969,26.541391,94.220725,828.5,40.18,130.56,-0.0015,24.7,dem_synthetic,simulated
ISRO-2020-0970,26.674366,94.162243,2123.7,28.69,329.92,-0.0238,72.63,dem_synthetic,simulated
ISRO-2006-0971,27.521034,88.477355,1470.6,49.09,169.71,0.0815,55.18,dem_synthetic,simulated
ISRO-2022-0972,25.595709,92.476107,1709.1,32.34,240.76,0.0199,2.66,dem_synthetic,simulated
ISRO-2003-0973,25.18682,93.950778,1350.3,30.38,205.82,0.0939,54.18,dem_synthetic,simulated
ISRO-2007-0974,25.732567,92.796569,2775.9,24.42,166.32,0.0651,61.05,dem_synthetic,simulated
ISRO-2002-0975,27.456215,88.46742,2638.3,40.94,150.86,0.0481,20.5,dem_synthetic,simulated
ISRO-2002-0976,23.652086,91.527082,814.4,35.24,32.91,0.0213,7.91,dem_synthetic,simulated
ISRO-2021-0977,25.865305,93.716472,1231.7,36.01,274.83,0.0373,141.84,dem_synthetic,simulated
ISRO-2011-0978,27.679664,92.036404,3825.0,39.7,168.29,0.009,27.67,dem_synthetic,simulated
ISRO-2022-0979,25.553426,90.445138,1719.0,27.95,274.97,0.0123,7.74,dem_synthetic,simulated
ISRO-2000-0980,24.896589,94.45181,2403.4,16.33,191.33,-0.0052,0.42,dem_synthetic,simulated
ISRO-2019-0981,23.684414,91.084932,1894.9,29.7,76.14,0.0558,15.15,dem_synthetic,simulated
ISRO-2003-0982,25.101593,94.1235,1304.3,17.42,264.13,0.0766,226.5,dem_synthetic,simulated
ISRO-2002-0983,25.271114,91.570794,940.0,24.65,104.34,0.07,20.68,dem_synthetic,simulated
ISRO-2016-0984,27.28205,94.958647,2750.0,38.88,244.03,-0.0061,17.72,dem_synthetic,simulated
ISRO-2004-0985,23.291751,91.620973,568.1,22.67,88.27,0.0418,60.22,dem_synthetic,simulated
ISRO-2004-0986,26.764705,92.914706,1435.0,36.45,37.27,-0.0751,59.1,dem_synthetic,simulated
