event_id,latitude,longitude,ground_displacement,displacement_class,data_source,data_quality
COOLR-SYN-0417,25.257396,90.89337,0.7,creep,sentinel1_synthetic,simulated
COOLR-SYN-0418,27.04203,93.089913,3.71,creep,sentinel1_synthetic,simulated
COOLR-SYN-0419,26.633441,93.702834,2.15,stable,sentinel1_synthetic,simulated
COOLR-SYN-0420,26.323508,92.779415,3.63,active,sentinel1_synthetic,simulated
COOLR-SYN-0421,23.833152,91.201635,3.5,stable,sentinel1_synthetic,simulated
COOLR-SYN-0422,24.788087,94.161728,3.23,stable,sentinel1_synthetic,simulated
COOLR-SYN-0423,23.697613,91.469483,16.0,creep,sentinel1_synthetic,simulated
COOLR-SYN-0424,25.599841,91.131477,1.88,stable,sentinel1_synthetic,simulated
COOLR-SYN-0425,26.787905,94.486683,10.3,creep,sentinel1_synthetic,simulated
COOLR-SYN-0426,27.572122,88.360768,3.37,stable,sentinel1_synthetic,simulated
COOLR-SYN-0427,26.213622,93.917535,1.83,stable,sentinel1_synthetic,simulated
COOLR-SYN-0428,27.875127,91.962094,19.23,active,sentinel1_synthetic,simulated
COOLR-SYN-0429,25.273105,94.373269,1.0,stable,sentinel1_synthetic,simulated
COOLR-SYN-0430,24.33189,93.901898,9.6,creep,sentinel1_synthetic,simulated
COOLR-SYN-0431,25.352625,91.669664,2.97,stable,sentinel1_synthetic,simulated
COOLR-SYN-0432,26.367147,94.037113,1.56,stable,sentinel1_synthetic,simulated
COOLR-SYN-0433,24.223494,93.938192,16.06,creep,sentinel1_synthetic,simulated
COOLR-SYN-0434,28.394788,94.867647,24.64,creep,sentinel1_synthetic,simulated
COOLR-SYN-0435,25.927932,90.006111,64.48,active,sentinel1_synthetic,simulated
COOLR-SYN-0436,27.726265,91.883381,2.24,stable,sentinel1_synthetic,simulated
COOLR-SYN-0437,23.421764,92.982796,1.0,stable,sentinel1_synthetic,simulated
COOLR-SYN-0438,25.407859,91.131603,1.18,stable,sentinel1_synthetic,simulated
COOLR-SYN-0439,27.161946,92.78918,1.4,stable,sentinel1_synthetic,simulated
COOLR-SYN-0440,25.560815,90.030035,25.35,creep,sentinel1_synthetic,simulated
COOLR-SYN-0441,27.208221,88.29847,0.05,stable,sentinel1_synthetic,simulated
COOLR-SYN-0442,24.315069,93.980165,1.62,stable,sentinel1_synthetic,simulated
COOLR-SYN-0443,25.695629,90.789538,21.78,creep,sentinel1_synthetic,simulated
COOLR-SYN-0444,22.692904,92.509077,1.15,stable,sentinel1_synthetic,simulated
COOLR-SYN-0445,27.041215,88.822841,1.81,stable,sentinel1_synthetic,simulated
COOLR-SYN-0446,27.707093,91.912763,0.68,stable,sentinel1_synthetic,simulated
COOLR-SYN-0447,25.173527,92.10649,2.56,stable,sentinel1_synthetic,simulated
COOLR-SYN-0448,24.790857,94.103368,4.61,stable,sentinel1_synthetic,simulated
COOLR-SYN-0449,24.576809,94.431726,1.52,stable,sentinel1_synthetic,simulated
COOLR-SYN-0450,26.114987,94.939836,23.59,creep,sentinel1_synthetic,simulated
COOLR-SYN-0451,26.136778,94.429648,2.56,stable,sentinel1_synthetic,simulated
COOLR-SYN-0452,23.564112,92.249158,0.58,stable,sentinel1_synthetic,simulated
COOLR-SYN-0453,25.100382,91.831161,0.98,stable,sentinel1_synthetic,simulated
COOLR-SYN-0454,23.094255,92.755249,18.06,creep,sentinel1_synthetic,simulated
COOLR-SYN-0455,27.488989,88.643104,3.86,stable,sentinel1_synthetic,simulated
COOLR-SYN-0456,25.563703,92.692841,10.67,creep,sentinel1_synthetic,simulated
COOLR-SYN-0457,23.495224,91.402445,10.23,creep,sentinel1_synthetic,simulated
COOLR-SYN-0458,26.391438,94.267798,1.53,stable,sentinel1_synthetic,simulated
COOLR-SYN-0459,27.595247,88.736231,23.29,creep,sentinel1_synthetic,simulated
COOLR-SYN-0460,27.846185,94.469822,2.78,stable,sentinel1_synthetic,simulated
COOLR-SYN-0461,25.36292,91.35614,0.4,stable,sentinel1_synthetic,simulated
COOLR-SYN-0462,25.578652,90.999086,11.33,creep,sentinel1_synthetic,simulated
COOLR-SYN-0463,26.227247,94.266831,1.66,stable,sentinel1_synthetic,simulated
COOLR-SYN-0464,24.431858,93.675549,1.95,stable,sentinel1_synthetic,simulated
COOLR-SYN-0465,26.372052,94.949253,1.66,stable,sentinel1_synthetic,simulated
COOLR-SYN-0466,27.58923,91.565785,10.11,creep,sentinel1_synthetic,simulated
COOLR-SYN-0467,26.248443,94.709748,0.61,stable,sentinel1_synthetic,simulated
COOLR-SYN-0468,25.409447,92.20829,38.92,active,sentinel1_synthetic,simulated
COOLR-SYN-0469,25.913958,90.537562,24.52,creep,sentinel1_synthetic,simulated
COOLR-SYN-0470,23.681463,91.250463,29.76,active,sentinel1_synthetic,simulated
COOLR-SYN-0471,25.195952,91.468073,23.43,creep,sentinel1_synthetic,simulated
COOLR-SYN-0472,26.291126,93.677818,3.88,creep,sentinel1_synthetic,simulated
COOLR-SYN-0473,27.099095,88.635416,1.52,stable,sentinel1_synthetic,simulated
COOLR-SYN-0474,23.237129,92.438194,0.94,stable,sentinel1_synthetic,simulated
COOLR-SYN-0475,27.002656,88.280667,0.53,stable,sentinel1_synthetic,simulated
COOLR-SYN-0476,27.673435,88.576341,1.89,stable,sentinel1_synthetic,simulated
COOLR-SYN-0477,25.729285,90.014014,0.83,stable,sentinel1_synthetic,simulated
COOLR-SYN-0478,24.587585,94.431092,3.88,stable,sentinel1_synthetic,simulated
COOLR-SYN-0479,26.438038,94.416665,0.31,stable,sentinel1_synthetic,simulated
COOLR-SYN-0480,23.598492,91.209514,2.74,creep,sentinel1_synthetic,simulated
COOLR-SYN-0481,25.641216,91.348012,0.87,stable,sentinel1_synthetic,simulated
COOLR-SYN-0482,27.290106,88.378384,3.86,stable,sentinel1_synthetic,simulated
COOLR-SYN-0483,26.22473,94.129387,6.89,creep,sentinel1_synthetic,simulated
COOLR-SYN-0484,25.49238,91.388356,0.47,stable,sentinel1_synthetic,simulated
COOLR-SYN-0485,23.688231,92.863766,0.72,stable,sentinel1_synthetic,simulated
COOLR-SYN-0486,22.648409,92.548587,2.85,stable,sentinel1_synthetic,simulated
COOLR-SYN-0487,24.580766,94.692775,0.19,creep,sentinel1_synthetic,simulated
COOLR-SYN-0488,26.026,94.508801,0.14,stable,sentinel1_synthetic,simulated
COOLR-SYN-0489,23.597673,91.678705,0.39,stable,sentinel1_synthetic,simulated
COOLR-SYN-0490,26.625678,92.7984,2.15,stable,sentinel1_synthetic,simulated
COOLR-SYN-0491,27.493038,95.075206,1.49,stable,sentinel1_synthetic,simulated
COOLR-SYN-0492,23.508119,91.315061,3.23,stable,sentinel1_synthetic,simulated
COOLR-SYN-0493,26.456554,94.722241,47.18,active,sentinel1_synthetic,simulated
COOLR-SYN-0494,26.593476,94.760096,39.82,active,sentinel1_synthetic,simulated
COOLR-SYN-0495,26.653341,94.081193,3.42,stable,sentinel1_synthetic,simulated
COOLR-SYN-0496,26.29703,94.039027,3.88,stable,sentinel1_synthetic,simulated
COOLR-SYN-0497,23.683806,91.500256,2.24,stable,sentinel1_synthetic,simulated
COOLR-SYN-0498,22.741724,92.894884,2.51,stable,sentinel1_synthetic,simulated
COOLR-SYN-0499,23.474075,92.648513,10.02,creep,sentinel1_synthetic,simulated
COOLR-SYN-0500,24.822649,94.478323,0.0,stable,sentinel1_synthetic,simulated
COOLR-SYN-0501,25.299792,92.135895,32.03,creep,sentinel1_synthetic,simulated
COOLR-SYN-0502,26.928579,92.955598,0.4,stable,sentinel1_synthetic,simulated
COOLR-SYN-0503,25.940747,90.297207,2.26,stable,sentinel1_synthetic,simulated
COOLR-SYN-0504,27.518731,88.263437,4.46,stable,sentinel1_synthetic,simulated
COOLR-SYN-0505,26.203139,94.005398,9.88,creep,sentinel1_synthetic,simulated
COOLR-SYN-0506,25.176526,92.117398,2.51,stable,sentinel1_synthetic,simulated
COOLR-SYN-0507,25.307736,92.662364,4.58,stable,sentinel1_synthetic,simulated
COOLR-SYN-0508,22.739424,92.884072,0.96,stable,sentinel1_synthetic,simulated
COOLR-SYN-0509,26.707017,93.293336,1.94,stable,sentinel1_synthetic,simulated
COOLR-SYN-0510,27.430881,91.707405,14.49,creep,sentinel1_synthetic,simulated
COOLR-SYN-0511,27.270764,94.973903,2.15,stable,sentinel1_synthetic,simulated
COOLR-SYN-0512,27.134176,95.15828,0.86,stable,sentinel1_synthetic,simulated
COOLR-SYN-0513,25.212854,92.2929,0.9,stable,sentinel1_synthetic,simulated
COOLR-SYN-0514,27.425359,88.250326,0.11,stable,sentinel1_synthetic,simulated
COOLR-SYN-0515,27.431546,88.345043,1.46,stable,sentinel1_synthetic,simulated
COOLR-SYN-0516,25.932075,93.824429,14.51,creep,sentinel1_synthetic,simulated
COOLR-SYN-0517,23.113458,92.585203,1.85,stable,sentinel1_synthetic,simulated
COOLR-SYN-0518,23.191205,92.539695,16.28,creep,sentinel1_synthetic,simulated
COOLR-SYN-0519,26.220613,94.112277,43.89,active,sentinel1_synthetic,simulated
COOLR-SYN-0520,26.184663,94.808357,68.38,active,sentinel1_synthetic,simulated
COOLR-SYN-0521,27.685934,91.787544,1.33,stable,sentinel1_synthetic,simulated
COOLR-SYN-0522,23.517835,92.59669,13.94,creep,sentinel1_synthetic,simulated
COOLR-SYN-0523,26.695691,94.253949,51.09,active,sentinel1_synthetic,simulated
COOLR-SYN-0524,26.402602,94.502727,21.53,creep,sentinel1_synthetic,simulated
COOLR-SYN-0525,23.753194,91.825613,3.82,stable,sentinel1_synthetic,simulated
COOLR-SYN-0526,24.572596,93.683082,10.36,creep,sentinel1_synthetic,simulated
COOLR-SYN-0527,24.624899,94.390007,10.13,creep,sentinel1_synthetic,simulated
COOLR-SYN-0528,23.60292,92.431931,78.68,active,sentinel1_synthetic,simulated
COOLR-SYN-0529,24.779391,94.043147,24.5,creep,sentinel1_synthetic,simulated
COOLR-SYN-0530,27.531819,91.700023,2.9,stable,sentinel1_synthetic,simulated
COOLR-SYN-0531,26.683657,93.982509,3.91,stable,sentinel1_synthetic,simulated
COOLR-SYN-0532,27.760712,91.761075,2.26,stable,sentinel1_synthetic,simulated
COOLR-SYN-0533,26.765342,94.110247,0.1,stable,sentinel1_synthetic,simulated
COOLR-SYN-0534,27.419989,95.311055,52.96,active,sentinel1_synthetic,simulated
COOLR-SYN-0535,23.448768,92.324079,0.06,stable,sentinel1_synthetic,simulated
COOLR-SYN-0536,23.493399,91.771735,23.15,creep,sentinel1_synthetic,simulated
COOLR-SYN-0537,23.429528,92.227148,3.7,stable,sentinel1_synthetic,simulated
COOLR-SYN-0538,24.420344,93.718387,17.37,creep,sentinel1_synthetic,simulated
COOLR-SYN-0539,26.341869,93.935319,1.27,stable,sentinel1_synthetic,simulated
COOLR-SYN-0540,27.409343,95.020036,5.19,stable,sentinel1_synthetic,simulated
COOLR-SYN-0541,26.1812,93.80042,1.53,stable,sentinel1_synthetic,simulated
COOLR-SYN-0542,24.728373,94.218188,12.79,creep,sentinel1_synthetic,simulated
COOLR-SYN-0543,25.722035,91.068251,3.56,stable,sentinel1_synthetic,simulated
COOLR-SYN-0544,26.214876,93.858994,20.79,creep,sentinel1_synthetic,simulated
COOLR-SYN-0545,26.309903,94.461864,27.65,creep,sentinel1_synthetic,simulated
COOLR-SYN-0546,22.724975,93.099528,2.6,stable,sentinel1_synthetic,simulated
COOLR-SYN-0547,23.246717,92.580376,18.36,creep,sentinel1_synthetic,simulated
COOLR-SYN-0548,24.93817,94.188906,4.31,stable,sentinel1_synthetic,simulated
COOLR-SYN-0549,23.683236,92.679167,1.27,stable,sentinel1_synthetic,simulated
COOLR-SYN-0550,27.165817,88.820284,2.26,stable,sentinel1_synthetic,simulated
COOLR-SYN-0551,23.580982,91.061263,11.35,creep,sentinel1_synthetic,simulated
COOLR-SYN-0552,25.981115,90.35332,3.55,stable,sentinel1_synthetic,simulated
COOLR-SYN-0553,25.35624,92.778858,2.23,stable,sentinel1_synthetic,simulated
COOLR-SYN-0554,25.028942,94.201246,1.03,stable,sentinel1_synthetic,simulated
COOLR-SYN-0555,27.218025,88.374463,20.58,creep,sentinel1_synthetic,simulated
COOLR-SYN-0556,24.263756,93.776376,25.2,creep,sentinel1_synthetic,simulated
COOLR-SYN-0557,23.541095,91.174381,16.07,creep,sentinel1_synthetic,simulated
COOLR-SYN-0558,27.561522,95.465349,5.09,creep,sentinel1_synthetic,simulated
COOLR-SYN-0559,27.786736,92.081999,12.52,creep,sentinel1_synthetic,simulated
COOLR-SYN-0560,26.07415,94.755254,44.09,active,sentinel1_synthetic,simulated
COOLR-SYN-0561,23.328432,92.62192,0.05,creep,sentinel1_synthetic,simulated
COOLR-SYN-0562,25.306038,91.539977,0.29,creep,sentinel1_synthetic,simulated
COOLR-SYN-0563,26.999355,88.215394,1.66,stable,sentinel1_synthetic,simulated
COOLR-SYN-0564,27.301544,88.526854,2.31,stable,sentinel1_synthetic,simulated
COOLR-SYN-0565,23.151146,92.828919,19.25,creep,sentinel1_synthetic,simulated
COOLR-SYN-0566,26.198736,94.733845,1.99,stable,sentinel1_synthetic,simulated
COOLR-SYN-0567,24.822657,93.820907,2.62,stable,sentinel1_synthetic,simulated
COOLR-SYN-0568,23.606162,92.635478,22.36,creep,sentinel1_synthetic,simulated
COOLR-SYN-0569,26.496275,94.455425,3.33,stable,sentinel1_synthetic,simulated
COOLR-SYN-0570,27.40985,88.865559,0.92,stable,sentinel1_synthetic,simulated
COOLR-SYN-0571,26.437137,94.240355,17.27,creep,sentinel1_synthetic,simulated
COOLR-SYN-0572,27.099328,93.286234,1.56,stable,sentinel1_synthetic,simulated
COOLR-SYN-0573,22.786288,93.00703,13.94,creep,sentinel1_synthetic,simulated
COOLR-SYN-0574,27.079252,88.35385,1.14,stable,sentinel1_synthetic,simulated
COOLR-SYN-0575,26.584462,94.108131,7.49,creep,sentinel1_synthetic,simulated
COOLR-SYN-0576,27.190282,88.32347,57.63,active,sentinel1_synthetic,simulated
COOLR-SYN-0577,26.012868,94.757337,2.96,stable,sentinel1_synthetic,simulated
COOLR-SYN-0578,27.533872,88.452709,1.2,stable,sentinel1_synthetic,simulated
COOLR-SYN-0579,26.371009,94.123531,23.15,creep,sentinel1_synthetic,simulated
COOLR-SYN-0580,23.563457,91.557463,1.51,stable,sentinel1_synthetic,simulated
COOLR-SYN-0581,26.160478,94.753478,54.07,active,sentinel1_synthetic,simulated
COOLR-SYN-0582,27.255664,92.908982,3.42,stable,sentinel1_synthetic,simulated
COOLR-SYN-0583,27.226418,88.694536,0.48,stable,sentinel1_synthetic,simulated
COOLR-SYN-0584,26.293242,93.048841,3.46,stable,sentinel1_synthetic,simulated
COOLR-SYN-0585,28.335975,94.759324,27.91,creep,sentinel1_synthetic,simulated
COOLR-SYN-0586,26.555074,94.444092,0.98,stable,sentinel1_synthetic,simulated
COOLR-SYN-0587,27.366209,88.532911,1.47,stable,sentinel1_synthetic,simulated
COOLR-SYN-0588,26.255983,93.777948,17.38,creep,sentinel1_synthetic,simulated
COOLR-SYN-0589,27.15281,94.972588,1.43,stable,sentinel1_synthetic,simulated
COOLR-SYN-0590,26.134639,94.257956,16.5,creep,sentinel1_synthetic,simulated
COOLR-SYN-0591,26.040895,93.760412,57.24,active,sentinel1_synthetic,simulated
COOLR-SYN-0592,27.189662,88.388451,18.65,creep,sentinel1_synthetic,simulated
COOLR-SYN-0593,26.064119,94.60236,3.96,stable,sentinel1_synthetic,simulated
COOLR-SYN-0594,27.349646,91.894349,15.17,creep,sentinel1_synthetic,simulated
COOLR-SYN-0595,27.071125,88.663972,0.32,stable,sentinel1_synthetic,simulated
COOLR-SYN-0596,27.470713,88.196699,3.99,creep,sentinel1_synthetic,simulated
COOLR-SYN-0597,23.491833,91.50168,24.32,creep,sentinel1_synthetic,simulated
COOLR-SYN-0598,27.361511,88.498652,17.29,creep,sentinel1_synthetic,simulated
COOLR-SYN-0599,27.014581,93.224798,2.71,stable,sentinel1_synthetic,simulated
COOLR-SYN-0600,25.224041,92.319382,12.17,active,sentinel1_synthetic,simulated
COOLR-SYN-0601,28.112643,94.685294,0.05,stable,sentinel1_synthetic,simulated
COOLR-SYN-0602,25.572162,91.100001,54.04,active,sentinel1_synthetic,simulated
COOLR-SYN-0603,25.027207,94.354427,18.48,creep,sentinel1_synthetic,simulated
COOLR-SYN-0604,23.630795,92.278032,0.6,stable,sentinel1_synthetic,simulated
COOLR-SYN-0605,23.510938,91.199569,16.1,creep,sentinel1_synthetic,simulated
COOLR-SYN-0606,26.71094,94.142614,13.69,creep,sentinel1_synthetic,simulated
COOLR-SYN-0607,25.012653,92.190657,75.35,active,sentinel1_synthetic,simulated
COOLR-SYN-0608,25.429955,90.308559,4.54,stable,sentinel1_synthetic,simulated
COOLR-SYN-0609,23.755569,91.837982,16.51,creep,sentinel1_synthetic,simulated
COOLR-SYN-0610,27.239779,92.988135,1.78,stable,sentinel1_synthetic,simulated
COOLR-SYN-0611,26.956036,88.433866,1.62,stable,sentinel1_synthetic,simulated
COOLR-SYN-0612,23.779595,91.566209,46.31,active,sentinel1_synthetic,simulated
COOLR-SYN-0613,22.669118,92.5582,16.51,creep,sentinel1_synthetic,simulated
COOLR-SYN-0614,25.225025,91.139903,3.5,stable,sentinel1_synthetic,simulated
COOLR-SYN-0615,23.916243,91.591739,3.25,stable,sentinel1_synthetic,simulated
COOLR-SYN-0616,27.309331,95.144225,2.02,stable,sentinel1_synthetic,simulated
COOLR-SYN-0617,23.840156,92.278599,8.32,creep,sentinel1_synthetic,simulated
COOLR-SYN-0618,25.807423,93.639864,23.17,creep,sentinel1_synthetic,simulated
COOLR-SYN-0619,24.792144,94.374345,3.37,stable,sentinel1_synthetic,simulated
COOLR-SYN-0620,26.096514,93.836676,3.67,stable,sentinel1_synthetic,simulated
COOLR-SYN-0621,25.062097,92.105496,2.07,stable,sentinel1_synthetic,simulated
COOLR-SYN-0622,24.650835,94.135455,15.72,creep,sentinel1_synthetic,simulated
COOLR-SYN-0623,25.666589,92.4939,0.66,stable,sentinel1_synthetic,simulated
COOLR-SYN-0624,25.854687,90.079757,0.38,creep,sentinel1_synthetic,simulated
COOLR-SYN-0625,24.209733,93.895609,63.92,active,sentinel1_synthetic,simulated
COOLR-SYN-0626,23.85158,92.303249,0.53,stable,sentinel1_synthetic,simulated
COOLR-SYN-0627,25.964229,93.756573,29.05,active,sentinel1_synthetic,simulated
COOLR-SYN-0628,24.627455,94.211364,8.28,creep,sentinel1_synthetic,simulated
COOLR-SYN-0629,27.574005,95.109408,23.08,creep,sentinel1_synthetic,simulated
COOLR-SYN-0630,26.324139,94.993751,1.9,stable,sentinel1_synthetic,simulated
COOLR-SYN-0631,23.762416,92.512523,5.15,stable,sentinel1_synthetic,simulated
COOLR-SYN-0632,25.686806,90.818702,9.25,creep,sentinel1_synthetic,simulated
COOLR-SYN-0633,23.42553,91.820388,2.06,stable,sentinel1_synthetic,simulated
COOLR-SYN-0634,23.679161,92.850484,1.78,stable,sentinel1_synthetic,simulated
COOLR-SYN-0635,25.857236,93.83565,5.55,stable,sentinel1_synthetic,simulated
COOLR-SYN-0636,26.303123,92.85648,1.29,stable,sentinel1_synthetic,simulated
COOLR-SYN-0637,23.745622,92.222176,13.25,creep,sentinel1_synthetic,simulated
COOLR-SYN-0638,25.694635,91.113104,0.68,stable,sentinel1_synthetic,simulated
COOLR-SYN-0639,26.184486,93.078883,1.43,stable,sentinel1_synthetic,simulated
COOLR-SYN-0640,25.359574,92.66241,3.55,stable,sentinel1_synthetic,simulated
COOLR-SYN-0641,24.925309,93.898238,2.59,stable,sentinel1_synthetic,simulated
COOLR-SYN-0642,27.806126,94.76396,14.49,creep,sentinel1_synthetic,simulated
COOLR-SYN-0643,26.011311,94.460117,62.18,active,sentinel1_synthetic,simulated
COOLR-SYN-0644,26.225405,94.013187,18.58,creep,sentinel1_synthetic,simulated
COOLR-SYN-0645,26.53873,92.55195,12.52,creep,sentinel1_synthetic,simulated
COOLR-SYN-0646,27.256057,93.02384,15.01,creep,sentinel1_synthetic,simulated
COOLR-SYN-0647,25.390662,92.474974,17.3,creep,sentinel1_synthetic,simulated
COOLR-SYN-0648,27.41575,95.376631,2.25,stable,sentinel1_synthetic,simulated
COOLR-SYN-0649,27.029681,88.806993,20.87,creep,sentinel1_synthetic,simulated
COOLR-SYN-0650,23.515137,92.328599,16.63,creep,sentinel1_synthetic,simulated
COOLR-SYN-0651,26.637152,94.162707,21.53,creep,sentinel1_synthetic,simulated
COOLR-SYN-0652,25.338037,92.742987,37.66,active,sentinel1_synthetic,simulated
COOLR-SYN-0653,25.294123,90.712776,3.22,stable,sentinel1_synthetic,simulated
COOLR-SYN-0654,25.101144,91.58297,1.33,stable,sentinel1_synthetic,simulated
COOLR-SYN-0655,23.692433,92.795186,0.94,stable,sentinel1_synthetic,simulated
COOLR-SYN-0656,25.54132,91.400009,2.18,stable,sentinel1_synthetic,simulated
COOLR-SYN-0657,25.407652,91.5164,2.34,creep,sentinel1_synthetic,simulated
COOLR-SYN-0658,25.440759,91.178581,2.75,stable,sentinel1_synthetic,simulated
COOLR-SYN-0659,28.333531,94.536014,22.69,active,sentinel1_synthetic,simulated
COOLR-SYN-0660,25.488789,90.406297,17.46,creep,sentinel1_synthetic,simulated
COOLR-SYN-0661,25.081773,93.809236,3.33,stable,sentinel1_synthetic,simulated
COOLR-SYN-0662,25.699153,90.152051,45.47,active,sentinel1_synthetic,simulated
COOLR-SYN-0663,26.628896,93.860939,3.47,stable,sentinel1_synthetic,simulated
COOLR-SYN-0664,27.087398,95.044693,2.45,stable,sentinel1_synthetic,simulated
COOLR-SYN-0665,27.798336,88.566384,1.0,stable,sentinel1_synthetic,simulated
COOLR-SYN-0666,25.768995,92.432072,33.28,active,sentinel1_synthetic,simulated
COOLR-SYN-0667,26.073928,94.978751,2.13,stable,sentinel1_synthetic,simulated
COOLR-SYN-0668,25.596984,91.235181,2.15,stable,sentinel1_synthetic,simulated
COOLR-SYN-0669,25.171143,92.341426,3.0,stable,sentinel1_synthetic,simulated
COOLR-SYN-0670,23.943261,92.317827,1.14,stable,sentinel1_synthetic,simulated
COOLR-SYN-0671,27.454667,91.797134,2.91,stable,sentinel1_synthetic,simulated
COOLR-SYN-0672,24.514725,93.65635,29.99,creep,sentinel1_synthetic,simulated
COOLR-SYN-0673,27.617577,88.541169,13.86,creep,sentinel1_synthetic,simulated
COOLR-SYN-0674,26.455849,93.993706,3.67,stable,sentinel1_synthetic,simulated
COOLR-SYN-0675,26.481837,94.205912,3.52,creep,sentinel1_synthetic,simulated
COOLR-SYN-0676,27.274312,88.556699,11.1,creep,sentinel1_synthetic,simulated
COOLR-SYN-0677,28.098355,94.660291,13.16,creep,sentinel1_synthetic,simulated
COOLR-SYN-0678,26.598645,93.026599,3.72,stable,sentinel1_synthetic,simulated
COOLR-SYN-0679,26.723776,93.876239,3.67,stable,sentinel1_synthetic,simulated
COOLR-SYN-0680,25.451773,90.581618,16.59,creep,sentinel1_synthetic,simulated
COOLR-SYN-0681,25.60803,91.158738,7.22,creep,sentinel1_synthetic,simulated
COOLR-SYN-0682,24.915205,94.19653,49.99,active,sentinel1_synthetic,simulated
COOLR-SYN-0683,26.256115,94.497808,13.33,creep,sentinel1_synthetic,simulated
COOLR-SYN-0684,25.03973,94.33504,2.73,stable,sentinel1_synthetic,simulated
COOLR-SYN-0685,27.585058,91.503298,0.61,stable,sentinel1_synthetic,simulated
COOLR-SYN-0686,23.684849,92.524896,0.54,stable,sentinel1_synthetic,simulated
COOLR-SYN-0687,27.67392,88.364306,2.71,stable,sentinel1_synthetic,simulated
COOLR-SYN-0688,25.307744,91.487033,4.6,stable,sentinel1_synthetic,simulated
COOLR-SYN-0689,23.531008,92.788484,2.11,stable,sentinel1_synthetic,simulated
COOLR-SYN-0690,23.787086,92.629606,16.43,creep,sentinel1_synthetic,simulated
COOLR-SYN-0691,24.660055,94.286376,0.55,stable,sentinel1_synthetic,simulated
COOLR-SYN-0692,25.426956,91.058902,15.71,creep,sentinel1_synthetic,simulated
COOLR-SYN-0693,26.78347,93.269074,1.52,stable,sentinel1_synthetic,simulated
COOLR-SYN-0694,26.000023,94.467365,2.58,stable,sentinel1_synthetic,simulated
COOLR-SYN-0695,25.977934,93.855268,55.17,active,sentinel1_synthetic,simulated
COOLR-SYN-0696,25.07301,94.32022,94.99,active,sentinel1_synthetic,simulated
COOLR-SYN-0697,26.229569,94.076351,18.38,creep,sentinel1_synthetic,simulated
COOLR-SYN-0698,26.063797,93.916287,37.7,active,sentinel1_synthetic,simulated
COOLR-SYN-0699,26.974266,92.878625,2.97,stable,sentinel1_synthetic,simulated
COOLR-SYN-0700,27.23715,88.372912,7.7,creep,sentinel1_synthetic,simulated
COOLR-SYN-0701,22.759373,92.869729,13.7,creep,sentinel1_synthetic,simulated
COOLR-SYN-0702,24.252785,94.026368,2.18,stable,sentinel1_synthetic,simulated
COOLR-SYN-0703,26.798784,94.285923,4.64,stable,sentinel1_synthetic,simulated
COOLR-SYN-0704,27.552321,91.68423,15.93,active,sentinel1_synthetic,simulated
COOLR-SYN-0705,25.754819,92.502423,2.15,stable,sentinel1_synthetic,simulated
COOLR-SYN-0706,24.304366,93.624079,3.06,stable,sentinel1_synthetic,simulated
COOLR-SYN-0707,25.126151,91.666537,24.55,creep,sentinel1_synthetic,simulated
COOLR-SYN-0708,26.206049,94.075846,6.76,creep,sentinel1_synthetic,simulated
COOLR-SYN-0709,25.693833,91.60594,2.53,stable,sentinel1_synthetic,simulated
COOLR-SYN-0710,26.708,94.380406,9.7,creep,sentinel1_synthetic,simulated
COOLR-SYN-0711,23.557143,91.272056,7.26,creep,sentinel1_synthetic,simulated
COOLR-SYN-0712,26.732022,92.928404,20.79,creep,sentinel1_synthetic,simulated
COOLR-SYN-0713,25.1063,91.987151,2.24,stable,sentinel1_synthetic,simulated
COOLR-SYN-0714,23.371104,92.718175,49.26,active,sentinel1_synthetic,simulated
COOLR-SYN-0715,25.632018,92.812646,2.76,stable,sentinel1_synthetic,simulated
COOLR-SYN-0716,23.273705,92.930438,2.11,stable,sentinel1_synthetic,simulated
COOLR-SYN-0717,24.078651,91.166644,3.01,stable,sentinel1_synthetic,simulated
COOLR-SYN-0718,23.148667,92.53794,3.46,stable,sentinel1_synthetic,simulated
COOLR-SYN-0719,26.946231,88.33754,0.22,stable,sentinel1_synthetic,simulated
COOLR-SYN-0720,24.815499,94.18762,2.68,stable,sentinel1_synthetic,simulated
COOLR-SYN-0721,27.233318,88.635414,46.06,active,sentinel1_synthetic,simulated
COOLR-SYN-0722,27.205034,93.037761,11.67,creep,sentinel1_synthetic,simulated
COOLR-SYN-0723,27.395799,91.92005,6.19,stable,sentinel1_synthetic,simulated
COOLR-SYN-0724,23.528512,92.864932,15.96,creep,sentinel1_synthetic,simulated
COOLR-SYN-0725,27.086785,88.480958,13.2,creep,sentinel1_synthetic,simulated
COOLR-SYN-0726,27.59599,92.032319,2.85,stable,sentinel1_synthetic,simulated
COOLR-SYN-0727,27.181694,88.636884,3.25,stable,sentinel1_synthetic,simulated
COOLR-SYN-0728,25.705406,91.022302,18.11,creep,sentinel1_synthetic,simulated
COOLR-SYN-0729,26.759121,94.049517,13.99,creep,sentinel1_synthetic,simulated
COOLR-SYN-0730,23.432661,92.457497,1.48,stable,sentinel1_synthetic,simulated
COOLR-SYN-0731,23.925424,91.130651,2.51,stable,sentinel1_synthetic,simulated
COOLR-SYN-0732,22.991307,92.534658,3.34,stable,sentinel1_synthetic,simulated
COOLR-SYN-0733,27.950072,94.877293,1.1,stable,sentinel1_synthetic,simulated
COOLR-SYN-0734,26.278095,94.607811,39.13,active,sentinel1_synthetic,simulated
