event_id,latitude,longitude,date,trigger,event_type,severity,state,district,source_name,source_link,data_source,data_quality,license
COOLR-SYN-0662,25.699153,90.152051,2012-05-19,human_activity,mudflow,small,Meghalaya,South Garo Hills,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0663,26.628896,93.860939,2008-07-01,rain,translational_slide,small,Nagaland,Dimapur,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0664,27.087398,95.044693,2021-07-10,human_activity,mudflow,large,Arunachal Pradesh,Lohit,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0665,27.798336,88.566384,2021-07-11,rain,translational_slide,small,Sikkim,North Sikkim,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0666,25.768995,92.432072,2020-12-19,rain,rockfall,medium,Assam,Cachar,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0667,26.073928,94.978751,2007-12-08,human_activity,debris_flow,large,Nagaland,Mokokchung,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0668,25.596984,91.235181,2021-09-17,rain,rockfall,large,Meghalaya,West Khasi Hills,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0669,25.171143,92.341426,2013-04-14,rain,rotational_slide,medium,Meghalaya,East Khasi Hills,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0670,23.943261,92.317827,2009-07-05,earthquake,mudflow,large,Mizoram,Champhai,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0671,27.454667,91.797134,2016-03-18,rain,mudflow,large,Arunachal Pradesh,Tawang,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0672,24.514725,93.65635,2017-10-18,rain,translational_slide,large,Manipur,Ukhrul,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0673,27.617577,88.541169,2007-07-03,rain,debris_flow,medium,Sikkim,North Sikkim,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0674,26.455849,93.993706,2022-01-14,rain,rockfall,small,Assam,Dima Hasao,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0675,26.481837,94.205912,2012-09-02,rain,rockfall,very_large,Assam,Dima Hasao,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0676,27.274312,88.556699,2022-06-22,unknown,translational_slide,small,Sikkim,East Sikkim,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0677,28.098355,94.660291,2016-05-13,rain,debris_flow,large,Arunachal Pradesh,Upper Siang,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0678,26.598645,93.026599,2021-08-03,unknown,rockfall,large,Arunachal Pradesh,East Kameng,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0679,26.723776,93.876239,2014-05-09,rain,rotational_slide,very_large,Nagaland,Dimapur,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0680,25.451773,90.581618,2022-07-19,unknown,translational_slide,medium,Meghalaya,South Garo Hills,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0681,25.60803,91.158738,2008-09-25,monsoonal_rain,translational_slide,large,Meghalaya,West Khasi Hills,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0682,24.915205,94.19653,2017-10-24,rain,translational_slide,small,Manipur,Senapati,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0683,26.256115,94.497808,2020-09-12,rain,mudflow,medium,Nagaland,Kohima,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0684,25.03973,94.33504,2021-08-14,rain,mudflow,small,Manipur,Senapati,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0685,27.585058,91.503298,2012-09-24,rain,mudflow,large,Arunachal Pradesh,Tawang,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0686,23.684849,92.524896,2016-07-23,rain,debris_flow,large,Mizoram,Aizawl,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0687,27.67392,88.364306,2018-03-04,unknown,translational_slide,small,Sikkim,North Sikkim,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0688,25.307744,91.487033,2016-08-03,human_activity,rockfall,medium,Assam,Kamrup,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0689,23.531008,92.788484,2021-08-04,rain,rotational_slide,medium,Mizoram,Champhai,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0690,23.787086,92.629606,2012-04-05,rain,translational_slide,medium,Mizoram,Champhai,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0691,24.660055,94.286376,2018-07-14,monsoonal_rain,debris_flow,large,Manipur,Senapati,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0692,25.426956,91.058902,2015-09-24,rain_and_snowmelt,rotational_slide,small,Meghalaya,West Khasi Hills,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0693,26.78347,93.269074,2022-07-19,rain_and_snowmelt,debris_flow,large,Arunachal Pradesh,Papum Pare,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0694,26.000023,94.467365,2009-11-16,rain,mudflow,medium,Nagaland,Kohima,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0695,25.977934,93.855268,2014-03-04,rain,debris_flow,large,Assam,Karbi Anglong,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0696,25.07301,94.32022,2022-09-04,rain,rockfall,small,Manipur,Senapati,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0697,26.229569,94.076351,2016-08-19,rain,rotational_slide,medium,Assam,Karbi Anglong,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0698,26.063797,93.916287,2008-09-14,earthquake,mudflow,large,Assam,Karbi Anglong,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0699,26.974266,92.878625,2016-08-01,earthquake,mudflow,medium,Arunachal Pradesh,Papum Pare,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0700,27.23715,88.372912,2009-06-08,rain,mudflow,large,Sikkim,East Sikkim,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0701,22.759373,92.869729,2021-08-21,rain,debris_flow,medium,Mizoram,Lunglei,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0702,24.252785,94.026368,2020-10-06,rain,mudflow,small,Manipur,Ukhrul,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0703,26.798784,94.285923,2019-05-13,rain,rotational_slide,small,Nagaland,Dimapur,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0704,27.552321,91.68423,2020-07-20,rain,rockfall,large,Arunachal Pradesh,Tawang,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0705,25.754819,92.502423,2010-12-21,unknown,debris_flow,small,Assam,Cachar,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0706,24.304366,93.624079,2018-06-14,rain,debris_flow,small,Manipur,Ukhrul,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0707,25.126151,91.666537,2009-05-21,rain,translational_slide,medium,Assam,Kamrup,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0708,26.206049,94.075846,2017-08-19,rain_and_snowmelt,rotational_slide,small,Nagaland,Dimapur,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0709,25.693833,91.60594,2011-05-24,rain,rotational_slide,very_large,Assam,Kamrup,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0710,26.708,94.380406,2013-07-04,rain,mudflow,small,Assam,Dima Hasao,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0711,23.557143,91.272056,2019-06-14,rain,rockfall,small,Tripura,West Tripura,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0712,26.732022,92.928404,2009-07-03,earthquake,translational_slide,medium,Arunachal Pradesh,Papum Pare,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0713,25.1063,91.987151,2015-10-21,earthquake,mudflow,small,Meghalaya,East Khasi Hills,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0714,23.371104,92.718175,2012-08-08,earthquake,rotational_slide,medium,Mizoram,Aizawl,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0715,25.632018,92.812646,2010-05-17,rain_and_snowmelt,rockfall,medium,Assam,Cachar,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0716,23.273705,92.930438,2010-12-21,rain,translational_slide,large,Mizoram,Aizawl,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0717,24.078651,91.166644,2015-07-09,rain_and_snowmelt,translational_slide,large,Tripura,West Tripura,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0718,23.148667,92.53794,2017-08-14,rain_and_snowmelt,translational_slide,medium,Mizoram,Aizawl,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0719,26.946231,88.33754,2010-06-19,rain,debris_flow,small,Sikkim,West Sikkim,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0720,24.815499,94.18762,2019-08-06,rain,mudflow,large,Manipur,Senapati,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0721,27.233318,88.635414,2008-06-12,rain,debris_flow,large,Sikkim,East Sikkim,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0722,27.205034,93.037761,2018-08-02,rain_and_snowmelt,rockfall,medium,Arunachal Pradesh,Papum Pare,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0723,27.395799,91.92005,2011-10-17,rain,debris_flow,large,Arunachal Pradesh,Tawang,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0724,23.528512,92.864932,2016-07-17,rain,translational_slide,small,Mizoram,Aizawl,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0725,27.086785,88.480958,2018-08-22,rain,translational_slide,small,Sikkim,West Sikkim,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0726,27.59599,92.032319,2013-09-23,rain,rockfall,large,Arunachal Pradesh,Tawang,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0727,27.181694,88.636884,2013-04-11,human_activity,translational_slide,medium,Sikkim,East Sikkim,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0728,25.705406,91.022302,2013-06-05,rain,mudflow,medium,Meghalaya,West Khasi Hills,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0729,26.759121,94.049517,2008-07-21,rain,rotational_slide,medium,Nagaland,Dimapur,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0730,23.432661,92.457497,2017-08-23,rain,mudflow,medium,Mizoram,Champhai,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0731,23.925424,91.130651,2018-08-14,rain_and_snowmelt,translational_slide,small,Tripura,West Tripura,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0732,22.991307,92.534658,2016-01-22,earthquake,rockfall,small,Mizoram,Lunglei,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0733,27.950072,94.877293,2014-06-16,rain,rotational_slide,small,Arunachal Pradesh,Upper Siang,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0734,26.278095,94.607811,2022-12-06,rain,mudflow,small,Nagaland,Mokokchung,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0735,25.776761,92.508317,2010-08-02,rain_and_snowmelt,rotational_slide,small,Assam,Cachar,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0736,23.083745,92.648916,2017-10-14,rain,rotational_slide,large,Mizoram,Lunglei,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0737,26.696804,94.000759,2020-04-12,human_activity,mudflow,large,Assam,Dima Hasao,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0738,26.510745,93.988676,2007-10-09,earthquake,rockfall,small,Assam,Dima Hasao,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0739,25.713283,90.490105,2009-10-11,unknown,translational_slide,very_large,Meghalaya,South Garo Hills,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0740,27.132987,88.789226,2010-12-16,rain,rockfall,small,Sikkim,East Sikkim,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0741,24.717595,93.87237,2013-07-19,unknown,rockfall,small,Manipur,Chandel,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0742,25.172333,92.141592,2010-01-16,human_activity,rockfall,small,Meghalaya,East Khasi Hills,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0743,26.118849,94.25937,2010-05-03,rain_and_snowmelt,rotational_slide,medium,Nagaland,Kohima,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0744,26.569241,94.983101,2009-08-25,monsoonal_rain,mudflow,medium,Nagaland,Mokokchung,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0745,25.340973,91.824508,2019-06-06,earthquake,rockfall,small,Meghalaya,East Khasi Hills,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0746,27.568802,95.006922,2020-06-16,monsoonal_rain,translational_slide,medium,Arunachal Pradesh,Lohit,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0747,27.452755,94.938373,2020-10-16,rain,rockfall,medium,Arunachal Pradesh,Lohit,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0748,27.08311,93.129381,2022-08-15,rain,rotational_slide,very_large,Arunachal Pradesh,Papum Pare,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0749,25.834086,90.214678,2010-08-12,rain,translational_slide,small,Meghalaya,South Garo Hills,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0750,25.322207,92.973936,2012-08-08,rain,mudflow,medium,Assam,Cachar,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0751,27.315862,88.457124,2019-06-25,rain_and_snowmelt,rotational_slide,medium,Sikkim,North Sikkim,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0752,22.645664,92.5247,2016-09-24,rain,rockfall,medium,Mizoram,Lunglei,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0753,23.650226,92.445314,2018-07-13,rain,translational_slide,small,Mizoram,Champhai,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0754,27.222189,88.596395,2015-09-10,rain,rockfall,small,Sikkim,East Sikkim,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0755,26.021257,93.645383,2012-08-18,rain,rockfall,small,Assam,Karbi Anglong,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0756,25.5492,92.83723,2017-08-27,human_activity,debris_flow,small,Assam,Cachar,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0757,24.295933,93.949018,2020-06-01,rain,debris_flow,small,Manipur,Ukhrul,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0758,27.294949,93.14502,2015-01-20,rain,mudflow,medium,Arunachal Pradesh,Papum Pare,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0759,26.484774,94.667136,2013-05-23,rain,rockfall,medium,Nagaland,Kohima,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0760,25.041769,94.42235,2008-08-06,rain,rockfall,small,Manipur,Senapati,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0761,27.201672,92.920787,2019-09-21,unknown,mudflow,medium,Arunachal Pradesh,Papum Pare,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0762,24.009326,91.00893,2011-06-09,rain,mudflow,very_large,Tripura,West Tripura,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0763,27.187209,88.397834,2017-06-15,monsoonal_rain,debris_flow,small,Sikkim,West Sikkim,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0764,22.830269,92.906463,2007-07-08,rain,debris_flow,large,Mizoram,Lunglei,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0765,25.230185,92.459567,2007-06-20,rain,rotational_slide,medium,Assam,Cachar,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0766,25.178395,94.2647,2008-08-12,rain_and_snowmelt,debris_flow,medium,Manipur,Chandel,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0767,27.883201,92.038049,2021-01-10,rain_and_snowmelt,rockfall,small,Arunachal Pradesh,Tawang,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0768,23.183199,92.861685,2020-06-15,monsoonal_rain,translational_slide,medium,Mizoram,Aizawl,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0769,24.897027,93.863335,2012-08-21,rain,rockfall,small,Manipur,Chandel,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0770,24.379121,94.0182,2017-10-13,rain,debris_flow,large,Manipur,Ukhrul,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0771,23.602595,92.535338,2015-02-18,unknown,rotational_slide,medium,Mizoram,Champhai,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0772,26.854009,93.059304,2019-06-17,rain_and_snowmelt,debris_flow,small,Arunachal Pradesh,Papum Pare,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0773,26.363613,93.774978,2013-05-07,human_activity,debris_flow,large,Nagaland,Dimapur,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0774,23.915312,92.73069,2009-08-06,monsoonal_rain,mudflow,small,Mizoram,Champhai,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0775,25.053442,94.520729,2011-07-07,rain,rockfall,large,Manipur,Senapati,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0776,24.898577,94.210466,2009-07-21,rain,debris_flow,medium,Manipur,Senapati,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0777,26.975513,88.268369,2022-05-01,rain,translational_slide,medium,Sikkim,West Sikkim,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0778,27.507539,95.466647,2019-06-06,human_activity,rockfall,very_large,Arunachal Pradesh,Lohit,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0779,27.626105,88.125079,2007-08-01,rain_and_snowmelt,mudflow,small,Sikkim,North Sikkim,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0780,25.494484,91.203946,2019-06-26,human_activity,rotational_slide,small,Assam,Kamrup,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0781,27.513137,95.446236,2022-10-10,earthquake,mudflow,large,Arunachal Pradesh,Lohit,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0782,25.7328,92.76613,2009-07-04,unknown,rotational_slide,medium,Assam,Cachar,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0783,25.544332,91.478616,2019-08-11,rain_and_snowmelt,mudflow,medium,Assam,Kamrup,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0784,26.556387,94.481586,2022-06-18,rain,mudflow,medium,Assam,Dima Hasao,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0785,26.52397,94.16026,2008-04-09,earthquake,rotational_slide,small,Assam,Dima Hasao,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0786,26.474298,94.361867,2022-05-27,earthquake,debris_flow,small,Assam,Dima Hasao,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0787,25.47691,92.407977,2021-08-04,rain,rotational_slide,medium,Assam,Cachar,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0788,25.569427,90.358427,2012-09-27,rain,debris_flow,large,Meghalaya,South Garo Hills,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0789,25.155973,93.928757,2017-04-25,human_activity,rotational_slide,very_large,Manipur,Chandel,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0790,27.551395,88.479819,2011-07-06,human_activity,translational_slide,small,Sikkim,East Sikkim,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0791,28.180034,94.848541,2011-05-21,rain,rockfall,small,Arunachal Pradesh,Upper Siang,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0792,24.486062,93.924776,2008-08-15,rain,debris_flow,large,Manipur,Ukhrul,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0793,28.356406,94.702348,2012-10-15,rain,translational_slide,medium,Arunachal Pradesh,Upper Siang,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0794,26.299875,93.987593,2007-08-12,monsoonal_rain,rotational_slide,small,Nagaland,Dimapur,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
