canonical_event_id,latitude,longitude,date,state,district,event_type,trigger,severity,data_source,data_quality,landslide_event,rainfall_1h,rainfall_6h,rainfall_12h,rainfall_24h,rainfall_48h,rainfall_7d,rainfall_intensity,rainfall_data_source,elevation,slope,aspect,curvature,terrain_ruggedness,soil_moisture,soil_texture,soil_ph,soil_organic_carbon,ndvi,land_cover,ground_displacement,historical_landslide_frequency,historical_landslide_distance,population_exposure,infrastructure_exposure,distance_to_road,distance_to_river,is_ner
CE-00763,26.433372,94.739887,2008-07-04,Nagaland,Kohima,translational_slide,rain,medium,isro_atlas_synthetic,simulated,1,0.23,0.14,0.38,2.33,5.69,7.17,0.23,gpm_synthetic,,,,,,,,,,,,,12,0.0,210.0,0.94,2.28,2.22,1
CE-00764,25.526025,92.055793,2004-07-21,Meghalaya,East Khasi Hills,rotational_slide,rain,low,isro_atlas_synthetic,simulated,1,4.25,19.75,24.31,99.45,157.91,239.13,4.254,gpm_synthetic,,,,,,,,,,,,,6,0.0,137.0,8.71,11.28,0.91,1
CE-00765,26.432192,94.293449,1999-03-10,Assam,Dima Hasao,rotational_slide,rain,low,isro_atlas_synthetic,simulated,1,0.06,2.11,1.81,2.42,2.91,6.31,0.061,gpm_synthetic,,,,,,,,,,,,,20,0.0,68.0,3.16,3.31,2.96,1
CE-00766,23.608323,91.193748,2011-09-18,Tripura,West Tripura,rockfall,rain,low,isro_atlas_synthetic,simulated,1,0.86,1.0,77.72,59.09,86.58,139.09,0.859,gpm_synthetic,,,,,,,,,,,,,8,0.0,874.0,11.34,3.9,1.75,1
CE-00767,25.94526,93.74159,2021-06-13,Assam,Karbi Anglong,translational_slide,rain,low,isro_atlas_synthetic,simulated,1,2.08,3.19,0.14,57.32,81.12,211.5,2.081,gpm_synthetic,,,,,,,,,,,,,8,0.0,425.0,34.24,0.88,1.75,1
CE-00768,25.575081,92.83665,2013-11-09,Assam,Cachar,translational_slide,rain,high,isro_atlas_synthetic,simulated,1,0.41,14.51,40.87,20.19,48.03,56.18,0.406,gpm_synthetic,,,,,,,,,,,,,10,0.0,100.0,2.19,6.84,1.63,1
CE-00769,26.391516,94.161259,2006-07-03,Assam,Dima Hasao,rockfall,rain,low,isro_atlas_synthetic,simulated,1,0.46,5.09,27.81,52.98,63.73,327.54,0.464,gpm_synthetic,,,,,,,,,,,,,17,0.0,993.0,2.74,0.12,1.74,1
CE-00770,27.030923,92.920551,2015-11-16,Arunachal Pradesh,Papum Pare,translational_slide,human_activity,medium,isro_atlas_synthetic,simulated,1,0.63,1.12,1.94,8.22,17.35,22.61,0.629,gpm_synthetic,,,,,,,,,,,,,6,0.0,17.0,2.53,1.22,3.25,1
CE-00771,23.599274,91.84049,2006-07-12,Tripura,Gomati,translational_slide,rain_and_snowmelt,medium,isro_atlas_synthetic,simulated,1,1.4,14.76,30.81,78.81,124.53,285.07,1.398,gpm_synthetic,,,,,,,,,,,,,8,0.0,841.0,6.13,1.47,0.3,1
CE-00772,25.429592,90.935751,2015-02-12,Meghalaya,West Khasi Hills,rockfall,rain,medium,isro_atlas_synthetic,simulated,1,0.17,1.91,2.59,3.8,5.81,14.03,0.171,gpm_synthetic,,,,,,,,,,,,,7,0.0,237.0,6.44,4.72,5.19,1
CE-00773,23.814017,92.609729,2002-08-08,Mizoram,Champhai,debris_flow,rain,medium,isro_atlas_synthetic,simulated,1,0.53,2.42,14.46,12.96,13.03,45.87,0.529,gpm_synthetic,,,,,,,,,,,,,8,0.0,1897.0,17.2,3.5,0.62,1
CE-00774,27.492985,88.172073,2002-09-12,Sikkim,North Sikkim,mudflow,rain_and_snowmelt,low,isro_atlas_synthetic,simulated,1,0.28,25.04,19.94,43.47,97.02,195.67,0.279,gpm_synthetic,,,,,,,,,,,,,6,0.0,296.0,5.84,0.34,0.14,1
CE-00775,28.099162,94.729397,2010-05-06,Arunachal Pradesh,Upper Siang,rockfall,rain,medium,isro_atlas_synthetic,simulated,1,2.49,14.6,49.42,69.13,129.73,356.34,2.487,gpm_synthetic,,,,,,,,,,,,,10,0.0,1758.0,4.38,1.2,0.12,1
CE-00776,23.973025,91.066164,1998-07-21,Tripura,West Tripura,mudflow,rain,medium,isro_atlas_synthetic,simulated,1,3.08,57.86,23.12,49.35,78.42,174.99,3.079,gpm_synthetic,,,,,,,,,,,,,4,0.0,90.0,5.75,0.34,0.55,1
CE-00777,23.797809,92.347747,2011-07-12,Mizoram,Champhai,rockfall,earthquake,low,isro_atlas_synthetic,simulated,1,1.25,2.83,9.89,31.66,70.14,108.48,1.252,gpm_synthetic,,,,,,,,,,,,,10,0.0,364.0,10.41,0.69,0.07,1
CE-00778,25.506716,90.292771,2010-07-09,Meghalaya,South Garo Hills,rotational_slide,monsoonal_rain,medium,isro_atlas_synthetic,simulated,1,0.6,2.76,8.96,189.73,252.02,387.23,0.602,gpm_synthetic,,,,,,,,,,,,,8,0.0,1441.0,4.72,3.51,0.21,1
CE-00779,23.362826,91.526041,2018-07-03,Tripura,Gomati,debris_flow,rain,medium,isro_atlas_synthetic,simulated,1,0.29,32.16,150.47,86.56,110.46,284.41,0.289,gpm_synthetic,,,,,,,,,,,,,5,0.0,370.0,1.91,4.39,3.05,1
CE-00780,23.338634,91.368603,2014-05-22,Tripura,Gomati,rockfall,monsoonal_rain,low,isro_atlas_synthetic,simulated,1,0.58,19.96,5.44,30.35,33.68,76.01,0.577,gpm_synthetic,,,,,,,,,,,,,6,0.0,17.0,0.87,1.01,2.41,1
CE-00781,24.739319,94.56662,2013-07-06,Manipur,Senapati,rockfall,monsoonal_rain,medium,isro_atlas_synthetic,simulated,1,0.88,21.08,85.43,120.24,124.68,436.73,0.884,gpm_synthetic,,,,,,,,,,,,,3,0.0,757.0,17.97,0.82,2.54,1
CE-00782,23.30537,91.591096,2014-11-07,Tripura,Gomati,translational_slide,rain,low,isro_atlas_synthetic,simulated,1,0.48,9.14,6.91,11.8,12.07,53.88,0.478,gpm_synthetic,,,,,,,,,,,,,7,0.0,306.0,1.14,1.7,6.42,1
CE-00783,26.369182,94.287315,2009-02-22,Nagaland,Kohima,mudflow,rain_and_snowmelt,low,isro_atlas_synthetic,simulated,1,0.23,1.98,18.44,17.87,18.2,60.78,0.23,gpm_synthetic,,,,,,,,,,,,,16,0.0,112.0,1.26,1.17,0.6,1
CE-00784,22.662908,92.567695,2012-06-20,Mizoram,Lunglei,debris_flow,unknown,medium,isro_atlas_synthetic,simulated,1,0.98,5.34,1.18,16.49,22.57,43.97,0.978,gpm_synthetic,,,,,,,,,,,,,7,0.0,1459.0,17.7,1.2,0.08,1
CE-00785,24.384211,93.844773,2017-10-03,Manipur,Ukhrul,translational_slide,earthquake,medium,isro_atlas_synthetic,simulated,1,0.63,6.98,9.9,14.89,34.18,34.28,0.635,gpm_synthetic,,,,,,,,,,,,,8,0.0,45.0,2.89,3.03,4.87,1
CE-00786,25.69539,92.809844,2006-11-26,Assam,Cachar,translational_slide,rain,very_high,isro_atlas_synthetic,simulated,1,0.13,1.16,2.74,13.3,13.39,25.89,0.132,gpm_synthetic,,,,,,,,,,,,,13,0.0,28.0,3.19,2.96,0.1,1
CE-00787,25.472187,91.28943,2018-06-27,Assam,Kamrup,mudflow,earthquake,medium,isro_atlas_synthetic,simulated,1,2.74,6.23,4.04,35.02,59.62,135.83,2.736,gpm_synthetic,,,,,,,,,,,,,11,0.0,281.0,3.02,5.14,3.9,1
CE-00788,25.194434,91.496549,2016-07-23,Assam,Kamrup,mudflow,rain,high,isro_atlas_synthetic,simulated,1,0.44,5.82,15.98,19.8,20.68,23.62,0.438,gpm_synthetic,,,,,,,,,,,,,10,0.0,192.0,4.48,0.05,4.48,1
CE-00789,27.926347,94.79593,2021-08-14,Arunachal Pradesh,Upper Siang,mudflow,rain_and_snowmelt,high,isro_atlas_synthetic,simulated,1,11.55,45.77,38.89,227.33,244.5,2286.62,11.546,gpm_synthetic,,,,,,,,,,,,,7,0.0,622.0,1.46,0.43,1.44,1
CE-00790,23.439253,91.78262,2003-08-03,Tripura,Gomati,mudflow,rain,low,isro_atlas_synthetic,simulated,1,0.55,1.13,1.84,7.87,9.22,19.82,0.548,gpm_synthetic,,,,,,,,,,,,,10,0.0,795.0,11.77,0.67,2.26,1
CE-00791,25.374912,92.668422,2008-08-26,Assam,Cachar,mudflow,unknown,medium,isro_atlas_synthetic,simulated,1,4.01,27.02,27.93,149.58,174.26,522.48,4.014,gpm_synthetic,,,,,,,,,,,,,6,0.0,1102.0,0.54,0.21,1.32,1
CE-00792,25.418474,92.52546,2008-10-20,Assam,Cachar,debris_flow,rain,very_high,isro_atlas_synthetic,simulated,1,0.03,19.13,6.34,87.82,139.9,185.52,0.028,gpm_synthetic,,,,,,,,,,,,,8,0.0,847.0,7.81,5.12,4.55,1
CE-00793,24.568962,94.127352,2005-08-20,Manipur,Ukhrul,mudflow,unknown,medium,isro_atlas_synthetic,simulated,1,0.12,0.29,3.26,3.4,3.81,23.53,0.12,gpm_synthetic,,,,,,,,,,,,,9,0.0,309.0,2.87,1.18,2.34,1
CE-00794,27.266595,95.086803,2017-07-14,Arunachal Pradesh,Lohit,debris_flow,earthquake,very_high,isro_atlas_synthetic,simulated,1,0.54,18.66,47.71,118.62,137.31,240.72,0.543,gpm_synthetic,,,,,,,,,,,,,8,0.0,288.0,1.22,2.05,0.84,1
CE-00795,25.769703,90.310026,2006-10-04,Meghalaya,South Garo Hills,translational_slide,rain_and_snowmelt,medium,isro_atlas_synthetic,simulated,1,3.44,4.93,31.06,22.42,29.54,34.86,3.439,gpm_synthetic,,,,,,,,,,,,,7,0.0,60.0,11.3,7.69,0.11,1
CE-00796,24.901028,94.590583,2011-12-02,Manipur,Senapati,mudflow,rain,high,isro_atlas_synthetic,simulated,1,0.32,10.23,4.31,7.3,12.62,27.95,0.318,gpm_synthetic,,,,,,,,,,,,,5,0.0,275.0,3.18,3.9,1.23,1
CE-00797,24.987863,94.295695,2005-09-13,Manipur,Senapati,rockfall,human_activity,high,isro_atlas_synthetic,simulated,1,0.36,1.09,8.4,16.08,42.46,75.34,0.364,gpm_synthetic,,,,,,,,,,,,,12,0.0,110.0,0.44,0.52,3.5,1
CE-00798,23.588704,92.58786,2002-12-04,Mizoram,Aizawl,rotational_slide,rain,low,isro_atlas_synthetic,simulated,1,0.46,1.69,9.05,4.24,6.19,15.7,0.462,gpm_synthetic,,,,,,,,,,,,,15,0.0,181.0,1.0,6.85,0.44,1
CE-00799,23.316675,91.650561,2005-10-21,Tripura,Gomati,debris_flow,earthquake,low,isro_atlas_synthetic,simulated,1,0.47,0.36,1.29,11.26,11.77,11.84,0.469,gpm_synthetic,,,,,,,,,,,,,10,0.0,58.0,4.16,1.28,1.03,1
CE-00800,27.353841,88.151206,2002-06-15,Sikkim,North Sikkim,translational_slide,monsoonal_rain,high,isro_atlas_synthetic,simulated,1,0.13,0.3,0.92,2.74,3.18,8.0,0.126,gpm_synthetic,,,,,,,,,,,,,11,0.0,203.0,2.12,4.44,0.94,1
CE-00801,24.855917,93.859003,2014-07-21,Manipur,Chandel,rotational_slide,earthquake,very_high,isro_atlas_synthetic,simulated,1,4.38,4.4,80.41,138.52,218.69,274.43,4.376,gpm_synthetic,,,,,,,,,,,,,5,0.0,360.0,2.45,4.68,1.54,1
CE-00802,27.151446,95.389015,2009-07-19,Arunachal Pradesh,Lohit,translational_slide,human_activity,medium,isro_atlas_synthetic,simulated,1,15.67,8.27,261.69,159.46,182.98,461.04,15.669,gpm_synthetic,,,,,,,,,,,,,8,0.0,843.0,2.76,0.37,8.18,1
CE-00803,25.261259,92.507226,2000-07-11,Assam,Cachar,mudflow,rain_and_snowmelt,low,isro_atlas_synthetic,simulated,1,9.22,3.75,27.1,96.09,168.59,383.46,9.22,gpm_synthetic,,,,,,,,,,,,,9,0.0,239.0,2.52,7.5,3.18,1
CE-00804,25.60833,91.449573,2000-08-11,Assam,Kamrup,mudflow,rain,low,isro_atlas_synthetic,simulated,1,1.25,5.03,4.35,52.74,54.27,191.49,1.249,gpm_synthetic,,,,,,,,,,,,,7,0.0,67.0,7.86,3.16,0.58,1
CE-00805,26.705443,94.16899,2010-06-22,Nagaland,Dimapur,rockfall,human_activity,low,isro_atlas_synthetic,simulated,1,2.74,24.86,5.19,48.98,56.26,144.33,2.743,gpm_synthetic,,,,,,,,,,,,,10,0.0,1255.0,2.9,0.27,2.22,1
CE-00806,27.730314,91.697657,2015-08-08,Arunachal Pradesh,Tawang,rockfall,human_activity,low,isro_atlas_synthetic,simulated,1,2.81,1.53,10.63,48.09,54.61,64.88,2.809,gpm_synthetic,,,,,,,,,,,,,8,0.0,328.0,0.92,3.15,4.43,1
CE-00807,26.6119,94.005219,2009-06-20,Nagaland,Dimapur,rockfall,unknown,high,isro_atlas_synthetic,simulated,1,0.36,13.5,56.93,56.54,149.96,210.83,0.361,gpm_synthetic,,,,,,,,,,,,,13,0.0,72.0,5.51,4.49,2.63,1
CE-00808,28.277656,94.574761,2011-12-20,Arunachal Pradesh,Upper Siang,translational_slide,rain_and_snowmelt,high,isro_atlas_synthetic,simulated,1,0.87,0.43,2.56,14.0,16.32,93.96,0.875,gpm_synthetic,,,,,,,,,,,,,6,0.0,679.0,3.46,0.73,0.28,1
CE-00809,26.534219,93.807514,2022-10-02,Nagaland,Dimapur,rotational_slide,rain,medium,isro_atlas_synthetic,simulated,1,0.03,3.37,15.76,12.99,77.79,177.43,0.03,gpm_synthetic,,,,,,,,,,,,,9,0.0,520.0,22.28,4.73,0.68,1
CE-00810,26.182624,94.68425,2016-12-20,Nagaland,Kohima,mudflow,rain,high,isro_atlas_synthetic,simulated,1,2.57,11.55,16.67,32.26,37.65,53.75,2.569,gpm_synthetic,,,,,,,,,,,,,14,0.0,894.0,0.1,5.25,0.87,1
CE-00811,25.245553,93.980503,1998-10-18,Manipur,Chandel,rockfall,rain,low,isro_atlas_synthetic,simulated,1,0.24,2.64,0.64,3.22,4.21,12.5,0.24,gpm_synthetic,,,,,,,,,,,,,6,0.0,891.0,1.93,4.72,0.24,1
CE-00812,23.686019,92.437045,2009-11-16,Mizoram,Champhai,rockfall,earthquake,low,isro_atlas_synthetic,simulated,1,0.03,0.3,2.05,1.35,1.37,2.08,0.027,gpm_synthetic,,,,,,,,,,,,,11,0.0,1110.0,3.15,2.92,0.5,1
CE-00813,26.970367,88.521395,2017-08-02,Sikkim,West Sikkim,translational_slide,unknown,medium,isro_atlas_synthetic,simulated,1,1.14,4.88,13.37,13.08,24.08,65.28,1.138,gpm_synthetic,,,,,,,,,,,,,5,0.0,218.0,0.63,4.96,2.19,1
CE-00814,26.426053,94.524752,2002-09-13,Nagaland,Mokokchung,translational_slide,rain,medium,isro_atlas_synthetic,simulated,1,0.76,14.28,210.56,119.16,127.17,377.24,0.759,gpm_synthetic,,,,,,,,,,,,,10,0.0,560.0,5.14,7.52,0.97,1
CE-00815,28.074335,94.472229,2022-07-06,Arunachal Pradesh,Upper Siang,debris_flow,rain,very_high,isro_atlas_synthetic,simulated,1,0.11,1.38,9.19,11.28,22.41,31.67,0.109,gpm_synthetic,,,,,,,,,,,,,2,0.0,765.0,8.93,11.21,1.89,1
CE-00816,27.391803,91.687034,2010-09-27,Arunachal Pradesh,Tawang,rotational_slide,rain_and_snowmelt,low,isro_atlas_synthetic,simulated,1,11.02,109.22,124.64,141.99,190.0,963.3,11.016,gpm_synthetic,,,,,,,,,,,,,7,0.0,1020.0,4.32,0.92,0.16,1
CE-00817,25.343533,92.102828,2001-11-21,Meghalaya,East Khasi Hills,debris_flow,monsoonal_rain,low,isro_atlas_synthetic,simulated,1,0.9,2.65,11.35,10.58,14.98,16.87,0.897,gpm_synthetic,,,,,,,,,,,,,4,0.0,242.0,2.25,8.42,2.84,1
CE-00818,23.872893,92.267765,2004-09-16,Mizoram,Champhai,rockfall,rain,low,isro_atlas_synthetic,simulated,1,10.17,38.99,2.41,175.59,589.74,1049.0,10.17,gpm_synthetic,,,,,,,,,,,,,9,0.0,91.0,0.04,1.59,0.31,1
CE-00819,27.089272,95.029964,2018-10-11,Arunachal Pradesh,Lohit,rotational_slide,rain,low,isro_atlas_synthetic,simulated,1,1.08,52.73,68.86,79.33,244.8,263.61,1.077,gpm_synthetic,,,,,,,,,,,,,7,0.0,288.0,1.02,2.87,1.88,1
CE-00820,26.926367,92.809063,2009-07-26,Arunachal Pradesh,Papum Pare,translational_slide,earthquake,medium,isro_atlas_synthetic,simulated,1,14.78,24.52,94.47,108.66,121.97,122.21,14.777,gpm_synthetic,,,,,,,,,,,,,12,0.0,414.0,1.49,3.85,0.53,1
CE-00821,23.099171,92.899656,2013-08-15,Mizoram,Lunglei,rockfall,rain_and_snowmelt,medium,isro_atlas_synthetic,simulated,1,0.2,4.84,28.25,28.43,64.74,85.88,0.201,gpm_synthetic,,,,,,,,,,,,,4,0.0,15.0,6.56,1.92,2.46,1
CE-00822,26.628807,94.434456,2009-10-26,Assam,Dima Hasao,translational_slide,unknown,medium,isro_atlas_synthetic,simulated,1,0.1,13.65,41.48,23.16,32.4,130.52,0.102,gpm_synthetic,,,,,,,,,,,,,9,0.0,488.0,0.25,0.16,0.18,1
CE-00823,25.278652,91.151747,2009-10-27,Assam,Kamrup,translational_slide,rain,medium,isro_atlas_synthetic,simulated,1,0.11,0.05,0.4,0.63,1.33,1.55,0.107,gpm_synthetic,,,,,,,,,,,,,10,0.0,141.0,25.9,0.89,0.61,1
CE-00824,24.651675,94.149759,2008-06-10,Manipur,Ukhrul,rotational_slide,rain,low,isro_atlas_synthetic,simulated,1,1.13,0.86,36.56,60.39,106.55,165.93,1.129,gpm_synthetic,,,,,,,,,,,,,8,0.0,627.0,7.47,3.99,0.33,1
CE-00825,25.507198,90.185848,1998-09-05,Meghalaya,South Garo Hills,translational_slide,rain,low,isro_atlas_synthetic,simulated,1,0.52,0.5,18.03,30.87,39.86,40.22,0.52,gpm_synthetic,,,,,,,,,,,,,8,0.0,385.0,0.21,1.78,2.06,1
CE-00826,25.455053,90.407603,2000-08-07,Meghalaya,South Garo Hills,debris_flow,monsoonal_rain,low,isro_atlas_synthetic,simulated,1,0.16,10.2,9.98,42.26,63.79,98.39,0.165,gpm_synthetic,,,,,,,,,,,,,5,0.0,344.0,3.82,3.98,0.06,1
CE-00827,26.275825,93.772443,2008-10-08,Assam,Karbi Anglong,rockfall,rain,low,isro_atlas_synthetic,simulated,1,0.01,1.27,5.36,10.13,10.32,29.35,0.008,gpm_synthetic,,,,,,,,,,,,,20,0.0,162.0,1.0,4.4,2.96,1
CE-00828,23.104896,92.870907,1998-06-16,Mizoram,Lunglei,translational_slide,human_activity,medium,isro_atlas_synthetic,simulated,1,2.68,12.9,26.74,79.63,132.38,315.57,2.679,gpm_synthetic,,,,,,,,,,,,,5,0.0,366.0,4.58,0.04,0.25,1
CE-00829,22.939707,92.946233,2020-05-08,Mizoram,Lunglei,rockfall,unknown,high,isro_atlas_synthetic,simulated,1,2.47,2.53,9.35,30.16,43.57,173.77,2.475,gpm_synthetic,,,,,,,,,,,,,7,0.0,711.0,2.44,10.22,2.65,1
CE-00830,23.059127,92.653047,1998-08-10,Mizoram,Lunglei,debris_flow,rain,low,isro_atlas_synthetic,simulated,1,2.33,0.34,3.41,27.1,65.82,199.62,2.334,gpm_synthetic,,,,,,,,,,,,,12,0.0,109.0,1.83,11.33,0.19,1
CE-00831,23.705691,91.380329,2020-09-27,Tripura,West Tripura,rockfall,earthquake,medium,isro_atlas_synthetic,simulated,1,0.29,2.1,0.44,6.09,6.81,21.79,0.295,gpm_synthetic,,,,,,,,,,,,,14,0.0,1238.0,1.6,3.18,1.23,1
CE-00832,27.229396,93.144022,2012-07-12,Arunachal Pradesh,Papum Pare,rockfall,rain,high,isro_atlas_synthetic,simulated,1,0.36,0.04,3.0,7.67,9.55,10.43,0.358,gpm_synthetic,,,,,,,,,,,,,8,0.0,44.0,4.19,2.95,5.21,1
CE-00833,23.907815,91.45311,2004-06-13,Tripura,West Tripura,debris_flow,rain,high,isro_atlas_synthetic,simulated,1,6.78,48.09,44.33,197.59,370.11,948.65,6.784,gpm_synthetic,,,,,,,,,,,,,9,0.0,487.0,21.98,5.45,2.5,1
CE-00834,22.867543,92.891526,2010-07-04,Mizoram,Lunglei,translational_slide,rain,high,isro_atlas_synthetic,simulated,1,6.33,8.28,0.42,92.76,180.61,540.65,6.33,gpm_synthetic,,,,,,,,,,,,,9,0.0,54.0,13.28,0.22,0.73,1
CE-00835,23.593856,92.746893,2014-06-23,Mizoram,Aizawl,debris_flow,monsoonal_rain,medium,isro_atlas_synthetic,simulated,1,5.04,3.78,50.15,85.17,107.24,116.08,5.036,gpm_synthetic,,,,,,,,,,,,,8,0.0,1598.0,3.53,5.61,0.79,1
CE-00836,24.787744,94.375534,2011-11-02,Manipur,Senapati,rockfall,rain_and_snowmelt,high,isro_atlas_synthetic,simulated,1,0.03,0.15,0.15,0.62,1.05,3.37,0.034,gpm_synthetic,,,,,,,,,,,,,11,0.0,516.0,3.01,2.71,1.38,1
CE-00837,26.01158,94.610895,2006-06-16,Nagaland,Kohima,rotational_slide,monsoonal_rain,medium,isro_atlas_synthetic,simulated,1,1.18,45.51,47.18,82.55,142.87,158.12,1.184,gpm_synthetic,,,,,,,,,,,,,11,0.0,1497.0,4.11,16.94,1.32,1
CE-00838,25.397079,91.233399,2009-08-15,Assam,Kamrup,debris_flow,rain,low,isro_atlas_synthetic,simulated,1,0.57,6.33,31.95,36.24,59.08,337.38,0.574,gpm_synthetic,,,,,,,,,,,,,14,0.0,796.0,0.69,1.41,1.1,1
CE-00839,27.565167,88.463387,2005-09-23,Sikkim,North Sikkim,rotational_slide,human_activity,high,isro_atlas_synthetic,simulated,1,16.15,59.5,190.18,300.04,969.1,1181.59,16.154,gpm_synthetic,,,,,,,,,,,,,15,0.0,208.0,3.12,0.39,1.33,1
CE-00840,27.239515,88.559197,2007-07-04,Sikkim,East Sikkim,rockfall,rain,medium,isro_atlas_synthetic,simulated,1,0.63,19.96,17.61,22.35,45.81,52.48,0.626,gpm_synthetic,,,,,,,,,,,,,15,0.0,2107.0,0.86,0.61,2.59,1
CE-00841,27.038973,93.153084,2016-10-15,Arunachal Pradesh,Papum Pare,rotational_slide,rain,high,isro_atlas_synthetic,simulated,1,0.15,19.84,1.06,31.91,77.34,81.71,0.148,gpm_synthetic,,,,,,,,,,,,,10,0.0,65.0,5.56,2.75,0.21,1
CE-00842,27.048419,93.146256,1998-08-09,Arunachal Pradesh,Papum Pare,rockfall,rain,medium,isro_atlas_synthetic,simulated,1,0.03,0.01,0.44,0.57,0.58,2.78,0.033,gpm_synthetic,,,,,,,,,,,,,10,0.0,719.0,2.08,0.2,3.21,1
CE-00843,23.599205,91.355445,2000-07-15,Tripura,West Tripura,debris_flow,rain,medium,isro_atlas_synthetic,simulated,1,3.19,0.05,2.23,60.42,65.83,116.8,3.194,gpm_synthetic,,,,,,,,,,,,,9,0.0,2169.0,11.28,4.09,0.41,1
CE-00844,27.804989,91.769168,2017-10-03,Arunachal Pradesh,Tawang,rockfall,rain_and_snowmelt,high,isro_atlas_synthetic,simulated,1,3.62,5.64,14.43,16.69,23.53,34.3,3.615,gpm_synthetic,,,,,,,,,,,,,6,0.0,237.0,0.04,5.22,0.39,1
CE-00845,23.545541,91.804935,1999-07-19,Tripura,Gomati,debris_flow,rain,medium,isro_atlas_synthetic,simulated,1,24.53,39.86,107.06,218.39,598.51,729.29,24.528,gpm_synthetic,,,,,,,,,,,,,8,0.0,375.0,6.99,0.62,2.57,1
CE-00846,25.245955,92.024253,2018-07-16,Meghalaya,East Khasi Hills,debris_flow,earthquake,very_high,isro_atlas_synthetic,simulated,1,1.67,0.92,0.86,13.21,15.23,20.49,1.674,gpm_synthetic,,,,,,,,,,,,,4,0.0,1349.0,1.74,0.24,2.24,1
CE-00847,27.32397,88.527456,2007-07-20,Sikkim,East Sikkim,rotational_slide,human_activity,medium,isro_atlas_synthetic,simulated,1,3.65,25.7,27.15,143.41,611.44,797.88,3.651,gpm_synthetic,,,,,,,,,,,,,18,0.0,159.0,3.31,1.31,2.99,1
CE-00848,23.402486,92.676513,2014-09-20,Mizoram,Aizawl,rockfall,rain,high,isro_atlas_synthetic,simulated,1,9.91,80.12,15.08,217.05,226.54,430.91,9.914,gpm_synthetic,,,,,,,,,,,,,12,0.0,410.0,3.67,8.93,1.06,1
CE-00849,28.140902,94.765901,2015-09-15,Arunachal Pradesh,Upper Siang,debris_flow,earthquake,low,isro_atlas_synthetic,simulated,1,4.37,66.92,11.74,152.43,157.95,271.46,4.37,gpm_synthetic,,,,,,,,,,,,,6,0.0,259.0,10.61,1.51,1.25,1
CE-00850,25.381997,92.096536,2008-11-11,Meghalaya,East Khasi Hills,translational_slide,earthquake,high,isro_atlas_synthetic,simulated,1,0.38,7.03,1.86,24.04,56.31,123.17,0.377,gpm_synthetic,,,,,,,,,,,,,4,0.0,346.0,6.56,1.8,5.65,1
CE-00851,23.844036,92.333968,2008-07-08,Mizoram,Champhai,translational_slide,earthquake,low,isro_atlas_synthetic,simulated,1,1.47,45.43,159.56,164.85,196.5,335.8,1.468,gpm_synthetic,,,,,,,,,,,,,11,0.0,855.0,0.25,1.35,0.28,1
CE-00852,26.145046,94.511753,2013-09-27,Nagaland,Mokokchung,rockfall,rain_and_snowmelt,very_high,isro_atlas_synthetic,simulated,1,0.95,10.21,90.82,120.09,174.58,447.54,0.949,gpm_synthetic,,,,,,,,,,,,,14,0.0,60.0,7.4,0.21,0.63,1
CE-00853,26.529164,93.757488,2012-08-24,Nagaland,Dimapur,translational_slide,rain_and_snowmelt,high,isro_atlas_synthetic,simulated,1,1.46,3.67,5.53,39.01,62.14,91.9,1.457,gpm_synthetic,,,,,,,,,,,,,5,0.0,158.0,5.4,1.97,2.12,1
CE-00854,27.236879,92.95036,2004-03-05,Arunachal Pradesh,Papum Pare,rockfall,monsoonal_rain,medium,isro_atlas_synthetic,simulated,1,0.1,0.38,0.45,2.98,3.16,10.48,0.098,gpm_synthetic,,,,,,,,,,,,,10,0.0,246.0,2.74,3.64,0.37,1
CE-00855,26.445299,94.611414,2015-08-10,Nagaland,Kohima,translational_slide,rain,low,isro_atlas_synthetic,simulated,1,44.8,8.79,148.25,269.06,697.41,1374.19,44.796,gpm_synthetic,,,,,,,,,,,,,11,0.0,638.0,4.76,0.71,0.02,1
CE-00856,23.626751,92.947799,2003-09-11,Mizoram,Aizawl,rockfall,rain,medium,isro_atlas_synthetic,simulated,1,1.07,5.28,26.61,59.12,77.33,338.25,1.066,gpm_synthetic,,,,,,,,,,,,,4,0.0,176.0,4.56,2.53,0.86,1
CE-00857,26.214039,94.557511,2003-06-04,Nagaland,Mokokchung,rockfall,rain,very_high,isro_atlas_synthetic,simulated,1,0.72,4.14,11.86,16.18,25.25,53.46,0.717,gpm_synthetic,,,,,,,,,,,,,12,0.0,1001.0,1.35,3.39,2.94,1
CE-00858,25.227256,92.108804,2011-08-02,Meghalaya,East Khasi Hills,rotational_slide,human_activity,medium,isro_atlas_synthetic,simulated,1,8.92,26.2,167.35,175.52,446.51,593.23,8.923,gpm_synthetic,,,,,,,,,,,,,8,0.0,122.0,0.96,2.49,3.45,1
CE-00859,25.325071,91.263218,2008-02-14,Assam,Kamrup,translational_slide,human_activity,low,isro_atlas_synthetic,simulated,1,0.21,10.3,5.21,7.89,15.2,27.19,0.21,gpm_synthetic,,,,,,,,,,,,,10,0.0,250.0,15.29,0.0,4.74,1
CE-00860,23.576089,91.548887,1999-12-22,Tripura,Gomati,mudflow,rain_and_snowmelt,very_high,isro_atlas_synthetic,simulated,1,0.43,1.54,3.32,6.59,12.03,31.0,0.434,gpm_synthetic,,,,,,,,,,,,,11,0.0,52.0,30.89,6.66,0.25,1
