event_id,latitude,longitude,ndvi,land_cover,data_source,data_quality
COOLR-SYN-0323,23.267773,91.684018,0.461,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0324,27.038591,88.508561,0.286,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0325,27.590838,95.170021,0.662,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0326,25.767669,92.542221,0.625,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0327,25.197325,94.285731,0.459,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0328,25.264477,94.104665,0.893,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0329,25.34904,91.882164,0.587,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0330,25.86254,90.521496,0.718,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0331,23.426179,92.650241,0.577,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0332,26.278165,94.186606,0.202,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0333,27.240682,93.282786,0.037,bare_soil,sentinel2_synthetic,simulated
COOLR-SYN-0334,23.914963,91.031509,-0.009,water,sentinel2_synthetic,simulated
COOLR-SYN-0335,27.193126,88.364493,0.575,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0336,26.630806,92.585235,0.602,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0337,26.589509,94.112975,0.659,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0338,25.896607,94.196367,0.889,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0339,25.076033,94.032156,0.579,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0340,25.636758,90.196353,0.625,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0341,27.36873,88.535613,0.846,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0342,23.011329,93.096156,0.558,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0343,23.644984,92.928216,0.394,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0344,24.745738,94.383847,0.626,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0345,26.237549,93.75698,0.701,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0346,23.427275,92.819983,0.24,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0347,25.65353,90.39576,0.687,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0348,23.969086,91.212328,0.405,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0349,27.334177,88.163037,0.483,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0350,28.032464,94.635195,0.25,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0351,23.204374,91.840291,0.499,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0352,26.147572,94.579899,0.524,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0353,23.565285,91.128566,0.45,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0354,26.181694,92.831952,0.72,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0355,27.183275,93.008145,0.86,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0356,26.307376,93.778406,0.427,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0357,23.725361,91.327159,0.319,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0358,23.805017,91.21718,0.387,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0359,25.911437,94.658203,0.789,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0360,23.101828,92.659419,0.117,bare_soil,sentinel2_synthetic,simulated
COOLR-SYN-0361,25.136944,93.842672,0.378,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0362,26.068949,94.559202,0.656,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0363,27.426557,88.323191,0.428,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0364,27.517955,95.094257,0.85,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0365,25.193458,93.869163,0.628,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0366,24.607165,93.823423,0.823,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0367,25.057259,92.102333,0.321,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0368,26.588308,94.036104,0.409,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0369,26.472068,94.100679,0.695,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0370,25.149052,91.238878,0.692,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0371,23.7858,91.035676,0.336,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0372,27.329449,88.69662,0.852,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0373,27.708692,88.330062,0.707,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0374,25.120036,91.368336,0.894,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0375,25.212274,93.847802,0.382,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0376,26.491056,94.541312,-0.018,water,sentinel2_synthetic,simulated
COOLR-SYN-0377,23.852251,92.441076,0.628,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0378,23.491109,92.513273,0.157,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0379,27.506916,92.033154,0.4,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0380,25.639007,92.449569,0.615,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0381,27.605003,91.7562,0.443,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0382,25.446489,92.947694,0.222,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0383,26.370458,94.231615,0.441,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0384,24.751217,94.432181,0.704,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0385,26.569519,93.927218,0.546,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0386,25.441562,90.457033,0.797,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0387,25.237342,94.37202,0.225,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0388,26.560779,94.443532,0.438,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0389,26.185608,94.578075,0.131,bare_soil,sentinel2_synthetic,simulated
COOLR-SYN-0390,26.532628,94.53688,0.844,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0391,27.873862,91.917674,0.73,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0392,27.580967,91.738933,0.783,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0393,23.755369,91.332443,0.639,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0394,26.027049,94.854326,0.122,built_up,sentinel2_synthetic,simulated
COOLR-SYN-0395,25.264346,91.596465,0.378,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0396,23.170667,92.56145,0.612,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0397,27.109436,94.927682,0.475,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0398,26.709383,92.988275,0.337,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0399,27.586511,88.793293,0.655,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0400,25.039514,92.399086,0.649,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0401,25.660488,92.819329,0.408,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0402,25.697971,91.442798,0.625,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0403,23.311937,92.70442,0.36,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0404,25.457742,91.389196,0.226,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0405,22.794008,92.710896,0.384,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0406,27.722245,91.733169,0.09,built_up,sentinel2_synthetic,simulated
COOLR-SYN-0407,24.948219,94.026896,0.265,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0408,25.926748,90.514395,0.681,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0409,24.708345,93.642326,0.388,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0410,23.917037,92.773283,0.665,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0411,23.126416,92.54227,0.28,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0412,25.206105,91.888713,0.757,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0413,27.161993,92.924412,0.881,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0414,25.682166,91.216671,0.794,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0415,25.542099,90.917154,0.252,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0416,24.369156,93.99369,0.098,built_up,sentinel2_synthetic,simulated
COOLR-SYN-0417,25.257396,90.89337,0.61,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0418,27.04203,93.089913,0.114,bare_soil,sentinel2_synthetic,simulated
COOLR-SYN-0419,26.633441,93.702834,0.616,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0420,26.323508,92.779415,0.438,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0421,23.833152,91.201635,0.334,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0422,24.788087,94.161728,0.808,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0423,23.697613,91.469483,0.063,built_up,sentinel2_synthetic,simulated
COOLR-SYN-0424,25.599841,91.131477,0.242,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0425,26.787905,94.486683,0.422,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0426,27.572122,88.360768,0.797,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0427,26.213622,93.917535,0.281,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0428,27.875127,91.962094,0.441,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0429,25.273105,94.373269,0.706,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0430,24.33189,93.901898,0.368,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0431,25.352625,91.669664,0.328,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0432,26.367147,94.037113,0.734,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0433,24.223494,93.938192,0.768,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0434,28.394788,94.867647,0.088,built_up,sentinel2_synthetic,simulated
COOLR-SYN-0435,25.927932,90.006111,0.704,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0436,27.726265,91.883381,0.461,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0437,23.421764,92.982796,0.091,built_up,sentinel2_synthetic,simulated
COOLR-SYN-0438,25.407859,91.131603,0.431,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0439,27.161946,92.78918,0.394,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0440,25.560815,90.030035,0.021,bare_soil,sentinel2_synthetic,simulated
COOLR-SYN-0441,27.208221,88.29847,0.219,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0442,24.315069,93.980165,0.453,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0443,25.695629,90.789538,0.214,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0444,22.692904,92.509077,0.8,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0445,27.041215,88.822841,0.668,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0446,27.707093,91.912763,0.82,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0447,25.173527,92.10649,0.868,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0448,24.790857,94.103368,0.628,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0449,24.576809,94.431726,0.076,bare_soil,sentinel2_synthetic,simulated
COOLR-SYN-0450,26.114987,94.939836,0.203,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0451,26.136778,94.429648,0.432,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0452,23.564112,92.249158,0.899,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0453,25.100382,91.831161,0.356,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0454,23.094255,92.755249,0.221,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0455,27.488989,88.643104,0.767,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0456,25.563703,92.692841,0.661,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0457,23.495224,91.402445,0.351,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0458,26.391438,94.267798,0.417,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0459,27.595247,88.736231,0.253,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0460,27.846185,94.469822,0.52,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0461,25.36292,91.35614,0.404,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0462,25.578652,90.999086,0.441,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0463,26.227247,94.266831,0.119,bare_soil,sentinel2_synthetic,simulated
COOLR-SYN-0464,24.431858,93.675549,0.689,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0465,26.372052,94.949253,0.497,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0466,27.58923,91.565785,0.869,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0467,26.248443,94.709748,0.897,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0468,25.409447,92.20829,0.425,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0469,25.913958,90.537562,0.393,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0470,23.681463,91.250463,0.274,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0471,25.195952,91.468073,0.312,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0472,26.291126,93.677818,0.479,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0473,27.099095,88.635416,0.03,bare_soil,sentinel2_synthetic,simulated
COOLR-SYN-0474,23.237129,92.438194,0.65,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0475,27.002656,88.280667,0.203,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0476,27.673435,88.576341,0.091,bare_soil,sentinel2_synthetic,simulated
COOLR-SYN-0477,25.729285,90.014014,0.633,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0478,24.587585,94.431092,0.82,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0479,26.438038,94.416665,0.695,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0480,23.598492,91.209514,0.617,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0481,25.641216,91.348012,0.389,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0482,27.290106,88.378384,0.273,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0483,26.22473,94.129387,0.622,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0484,25.49238,91.388356,0.779,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0485,23.688231,92.863766,0.687,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0486,22.648409,92.548587,0.819,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0487,24.580766,94.692775,0.211,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0488,26.026,94.508801,0.476,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0489,23.597673,91.678705,0.372,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0490,26.625678,92.7984,0.707,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0491,27.493038,95.075206,0.279,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0492,23.508119,91.315061,0.876,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0493,26.456554,94.722241,0.325,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0494,26.593476,94.760096,0.655,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0495,26.653341,94.081193,0.548,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0496,26.29703,94.039027,0.643,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0497,23.683806,91.500256,0.499,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0498,22.741724,92.894884,0.851,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0499,23.474075,92.648513,0.576,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0500,24.822649,94.478323,0.629,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0501,25.299792,92.135895,0.509,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0502,26.928579,92.955598,0.778,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0503,25.940747,90.297207,0.539,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0504,27.518731,88.263437,0.224,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0505,26.203139,94.005398,0.358,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0506,25.176526,92.117398,0.506,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0507,25.307736,92.662364,0.821,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0508,22.739424,92.884072,0.71,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0509,26.707017,93.293336,0.729,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0510,27.430881,91.707405,0.752,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0511,27.270764,94.973903,0.472,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0512,27.134176,95.15828,0.67,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0513,25.212854,92.2929,0.356,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0514,27.425359,88.250326,0.655,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0515,27.431546,88.345043,0.697,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0516,25.932075,93.824429,0.375,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0517,23.113458,92.585203,0.075,built_up,sentinel2_synthetic,simulated
COOLR-SYN-0518,23.191205,92.539695,0.062,bare_soil,sentinel2_synthetic,simulated
COOLR-SYN-0519,26.220613,94.112277,0.206,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0520,26.184663,94.808357,0.688,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0521,27.685934,91.787544,0.708,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0522,23.517835,92.59669,0.353,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0523,26.695691,94.253949,0.083,built_up,sentinel2_synthetic,simulated
COOLR-SYN-0524,26.402602,94.502727,0.369,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0525,23.753194,91.825613,0.511,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0526,24.572596,93.683082,0.56,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0527,24.624899,94.390007,0.629,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0528,23.60292,92.431931,0.423,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0529,24.779391,94.043147,0.325,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0530,27.531819,91.700023,0.681,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0531,26.683657,93.982509,0.717,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0532,27.760712,91.761075,0.618,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0533,26.765342,94.110247,0.788,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0534,27.419989,95.311055,0.355,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0535,23.448768,92.324079,0.476,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0536,23.493399,91.771735,0.876,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0537,23.429528,92.227148,0.498,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0538,24.420344,93.718387,0.859,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0539,26.341869,93.935319,0.895,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0540,27.409343,95.020036,0.204,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0541,26.1812,93.80042,0.732,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0542,24.728373,94.218188,0.649,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0543,25.722035,91.068251,0.516,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0544,26.214876,93.858994,0.653,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0545,26.309903,94.461864,0.542,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0546,22.724975,93.099528,0.229,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0547,23.246717,92.580376,0.378,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0548,24.93817,94.188906,0.698,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0549,23.683236,92.679167,0.243,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0550,27.165817,88.820284,0.818,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0551,23.580982,91.061263,0.75,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0552,25.981115,90.35332,0.708,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0553,25.35624,92.778858,0.649,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0554,25.028942,94.201246,0.791,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0555,27.218025,88.374463,0.515,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0556,24.263756,93.776376,0.384,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0557,23.541095,91.174381,0.492,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0558,27.561522,95.465349,0.823,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0559,27.786736,92.081999,0.384,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0560,26.07415,94.755254,0.302,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0561,23.328432,92.62192,0.82,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0562,25.306038,91.539977,0.452,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0563,26.999355,88.215394,0.639,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0564,27.301544,88.526854,0.315,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0565,23.151146,92.828919,0.142,built_up,sentinel2_synthetic,simulated
COOLR-SYN-0566,26.198736,94.733845,0.604,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0567,24.822657,93.820907,0.298,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0568,23.606162,92.635478,0.797,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0569,26.496275,94.455425,0.863,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0570,27.40985,88.865559,0.502,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0571,26.437137,94.240355,0.531,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0572,27.099328,93.286234,0.884,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0573,22.786288,93.00703,0.214,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0574,27.079252,88.35385,0.642,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0575,26.584462,94.108131,0.767,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0576,27.190282,88.32347,0.829,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0577,26.012868,94.757337,0.773,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0578,27.533872,88.452709,0.413,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0579,26.371009,94.123531,0.121,bare_soil,sentinel2_synthetic,simulated
COOLR-SYN-0580,23.563457,91.557463,0.218,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0581,26.160478,94.753478,0.865,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0582,27.255664,92.908982,0.396,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0583,27.226418,88.694536,0.651,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0584,26.293242,93.048841,0.236,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0585,28.335975,94.759324,0.587,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0586,26.555074,94.444092,0.494,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0587,27.366209,88.532911,0.084,bare_soil,sentinel2_synthetic,simulated
COOLR-SYN-0588,26.255983,93.777948,0.054,bare_soil,sentinel2_synthetic,simulated
COOLR-SYN-0589,27.15281,94.972588,0.401,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0590,26.134639,94.257956,0.456,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0591,26.040895,93.760412,0.857,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0592,27.189662,88.388451,0.43,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0593,26.064119,94.60236,0.606,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0594,27.349646,91.894349,0.452,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0595,27.071125,88.663972,0.356,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0596,27.470713,88.196699,0.298,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0597,23.491833,91.50168,0.661,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0598,27.361511,88.498652,0.432,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0599,27.014581,93.224798,0.687,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0600,25.224041,92.319382,0.826,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0601,28.112643,94.685294,0.647,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0602,25.572162,91.100001,0.827,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0603,25.027207,94.354427,0.635,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0604,23.630795,92.278032,0.254,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0605,23.510938,91.199569,0.625,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0606,26.71094,94.142614,0.716,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0607,25.012653,92.190657,0.779,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0608,25.429955,90.308559,0.795,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0609,23.755569,91.837982,0.82,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0610,27.239779,92.988135,0.685,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0611,26.956036,88.433866,0.382,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0612,23.779595,91.566209,0.611,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0613,22.669118,92.5582,0.608,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0614,25.225025,91.139903,0.408,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0615,23.916243,91.591739,0.14,bare_soil,sentinel2_synthetic,simulated
COOLR-SYN-0616,27.309331,95.144225,0.891,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0617,23.840156,92.278599,0.581,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0618,25.807423,93.639864,0.428,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0619,24.792144,94.374345,0.577,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0620,26.096514,93.836676,0.635,degraded_forest,sentinel2_synthetic,simulated
