event_id,latitude,longitude,date,year,state,district,event_type,trigger,severity,inventory_type,data_source,data_quality,source_citation,license
ISRO-2014-0320,27.525001,95.092611,2014-02-19,2014,Arunachal Pradesh,Lohit,rockfall,rain_and_snowmelt,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2013-0321,27.389155,88.723366,2013-08-14,2013,Sikkim,East Sikkim,rotational_slide,rain,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2014-0322,25.247778,93.857902,2014-09-16,2014,Manipur,Chandel,rockfall,earthquake,high,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2015-0323,25.679483,92.511145,2015-02-26,2015,Assam,Cachar,rockfall,rain,high,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-1998-0324,24.772628,94.31718,1998-07-05,1998,Manipur,Senapati,mudflow,unknown,medium,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2014-0325,26.112205,94.597695,2014-04-25,2014,Nagaland,Mokokchung,mudflow,monsoonal_rain,medium,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2008-0326,25.083698,94.078373,2008-02-21,2008,Manipur,Chandel,rotational_slide,human_activity,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2014-0327,26.225611,94.893323,2014-08-23,2014,Nagaland,Mokokchung,debris_flow,rain,high,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2002-0328,26.280443,94.061534,2002-10-25,2002,Assam,Karbi Anglong,rockfall,rain,very_high,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2012-0329,27.161248,88.330187,2012-06-10,2012,Sikkim,West Sikkim,mudflow,rain,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2020-0330,27.365076,88.610488,2020-07-12,2020,Sikkim,East Sikkim,rockfall,rain,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2015-0331,26.329993,94.537435,2015-07-24,2015,Nagaland,Kohima,rockfall,unknown,high,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2014-0332,27.773172,92.046549,2014-10-12,2014,Arunachal Pradesh,Tawang,debris_flow,rain_and_snowmelt,high,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2007-0333,26.532733,94.002971,2007-10-07,2007,Assam,Dima Hasao,mudflow,rain,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2010-0334,26.552908,92.997582,2010-08-02,2010,Arunachal Pradesh,East Kameng,rockfall,human_activity,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2007-0335,26.08594,93.941,2007-08-14,2007,Assam,Karbi Anglong,translational_slide,unknown,high,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2018-0336,23.876825,92.326746,2018-06-16,2018,Mizoram,Champhai,rockfall,rain,high,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2004-0337,26.405572,93.024323,2004-10-11,2004,Arunachal Pradesh,East Kameng,rotational_slide,rain,very_high,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2018-0338,26.066075,94.646651,2018-09-24,2018,Nagaland,Mokokchung,debris_flow,rain,medium,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2015-0339,25.684203,90.496242,2015-06-07,2015,Meghalaya,South Garo Hills,mudflow,monsoonal_rain,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2004-0340,25.919749,94.080282,2004-08-07,2004,Assam,Karbi Anglong,rotational_slide,rain,very_high,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2010-0341,25.653724,90.927641,2010-05-12,2010,Meghalaya,West Khasi Hills,mudflow,unknown,high,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2007-0342,26.596452,92.551354,2007-08-09,2007,Arunachal Pradesh,East Kameng,rotational_slide,rain,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2002-0343,26.314813,94.803348,2002-04-16,2002,Nagaland,Mokokchung,rotational_slide,rain,high,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2007-0344,27.641381,88.253136,2007-08-06,2007,Sikkim,North Sikkim,mudflow,rain,low,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2018-0345,25.290393,91.191039,2018-10-22,2018,Meghalaya,West Khasi Hills,rotational_slide,human_activity,medium,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2014-0346,25.209555,93.900261,2014-04-09,2014,Manipur,Chandel,rotational_slide,rain_and_snowmelt,very_high,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2019-0347,28.3455,94.530891,2019-11-22,2019,Arunachal Pradesh,Upper Siang,rockfall,unknown,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2014-0348,23.707024,92.379871,2014-05-04,2014,Mizoram,Champhai,debris_flow,human_activity,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2003-0349,25.495943,91.493425,2003-12-15,2003,Assam,Kamrup,rotational_slide,rain,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2016-0350,25.244224,94.273299,2016-08-16,2016,Manipur,Chandel,rotational_slide,human_activity,medium,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2022-0351,25.396231,91.180652,2022-05-17,2022,Assam,Kamrup,translational_slide,rain,low,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2002-0352,26.132876,94.472482,2002-09-24,2002,Nagaland,Mokokchung,rotational_slide,rain,low,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2005-0353,25.548363,90.967302,2005-06-25,2005,Meghalaya,West Khasi Hills,translational_slide,rain,medium,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2022-0354,23.619537,91.582606,2022-10-06,2022,Tripura,Gomati,debris_flow,rain,high,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2009-0355,25.863205,90.391922,2009-08-18,2009,Meghalaya,South Garo Hills,rotational_slide,rain,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2017-0356,26.366499,92.769119,2017-06-07,2017,Arunachal Pradesh,East Kameng,mudflow,rain,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2017-0357,28.038235,94.640118,2017-10-12,2017,Arunachal Pradesh,Upper Siang,rotational_slide,unknown,low,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2014-0358,25.265841,92.223895,2014-07-13,2014,Meghalaya,East Khasi Hills,rockfall,rain,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2008-0359,24.311928,93.855221,2008-12-16,2008,Manipur,Ukhrul,translational_slide,human_activity,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-1998-0360,27.474774,91.609243,1998-06-06,1998,Arunachal Pradesh,Tawang,rockfall,earthquake,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2002-0361,26.796783,93.024837,2002-08-09,2002,Arunachal Pradesh,Papum Pare,rotational_slide,rain,low,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2000-0362,24.313429,93.723273,2000-08-27,2000,Manipur,Ukhrul,rotational_slide,monsoonal_rain,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2022-0363,24.352007,93.961536,2022-07-12,2022,Manipur,Ukhrul,rockfall,rain,very_high,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2007-0364,25.374387,92.333953,2007-11-02,2007,Meghalaya,East Khasi Hills,translational_slide,unknown,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2011-0365,25.586757,90.978124,2011-06-05,2011,Meghalaya,West Khasi Hills,mudflow,rain,high,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2022-0366,26.053741,94.530523,2022-03-19,2022,Nagaland,Mokokchung,rockfall,human_activity,medium,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2007-0367,25.398641,92.147147,2007-08-06,2007,Meghalaya,East Khasi Hills,mudflow,human_activity,high,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2006-0368,26.292943,93.872314,2006-12-01,2006,Nagaland,Dimapur,debris_flow,rain,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2005-0369,23.659139,92.412203,2005-12-22,2005,Mizoram,Champhai,mudflow,rain,high,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2001-0370,26.606691,92.808939,2001-05-10,2001,Arunachal Pradesh,East Kameng,rockfall,rain,low,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2017-0371,27.234897,92.800381,2017-06-16,2017,Arunachal Pradesh,Papum Pare,rockfall,rain,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2012-0372,26.241659,92.784567,2012-05-18,2012,Arunachal Pradesh,East Kameng,mudflow,earthquake,very_high,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2014-0373,26.605,94.308065,2014-08-24,2014,Assam,Dima Hasao,translational_slide,rain,low,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
